Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
7832,8731,65,"[[7832, 7218, 21, 8731], 1.19806, 224, 4, 'Success']","[[7832, 7218, 21, 8731], 1.19806, 224, 4, 'Success']","[[7832, 7218, 21, 8731], 1.19806, 224, 4, 'Success']","[[7832, 7218, 21, 8731], 1.19806, 224, 4, 'Success']","[[7832, 7218, 21, 8731], 1.19806, 224, 4, 'Success']","[[7832, 7218, 8301, 137, 12325, 167, 8649, 8731], 0.19513, 378, 8, 'Success']"
4332,2428,601,"[[4332, 3083, 36, 1139, 2428], 4.61201, 296, 5, 'Success']","[[4332, 3083, 8688, 1139, 2428], 4.613009999999999, 264, 5, 'Success']","[[4332, 3083, 4682, 1139, 2428], 4.619870000000001, 258, 5, 'Success']","[[4332, 3083, 36, 1139, 2428], 4.61201, 296, 5, 'Success']","[[4332, 3083, 36, 1139, 2428], 4.61201, 296, 5, 'Success']","[[4332, 3083, 5965, 12325, 36, 1139, 2428], 4.61201, 370, 7, 'Success']"
1665,9271,7009,"[[1665, 1236, 124, 6537, 11640, 9271], 4.32014, 200, 6, 'Success']","[[1665, 1236, 124, 6537, 11640, 9271], 4.32014, 200, 6, 'Success']","[[1665, 1236, 124, 6537, 11640, 9271], 4.32014, 200, 6, 'Success']","[[1665, 1236, 124, 6537, 11640, 9271], 4.32014, 200, 6, 'Success']","[[1665, 1236, 124, 6537, 11640, 9271], 4.32014, 200, 6, 'Success']","[[1665, 1236, 600, 6010, 1559, 12325, 4482, 149, 6537, 11640, 9271], 1.74396, 498, 11, 'Failure']"
1450,2338,12892,"[[1450, 1139, 3781, 609, 2338], 1.10314, 160, 5, 'Failure']","[[1450, 1139, 3781, 609, 2338], 1.10314, 160, 5, 'Failure']","[[1450, 60, 12292, 609, 2338], 5.11383, 154, 5, 'Failure']","[[1450, 60, 3065, 609, 2338], 4.54934, 160, 5, 'Failure']","[[1450, 60, 3065, 609, 2338], 4.54934, 160, 5, 'Failure']","[[1450, 60, 175, 63, 609, 2338], 3.98484, 156, 6, 'Failure']"
6074,12769,136587,"[[6074, 21, 10777, 4261, 12769], 2.27318, 160, 5, 'Failure']","[[6074, 21, 10777, 4261, 12769], 2.27318, 160, 5, 'Failure']","[[6074, 21, 267, 12541, 12769], 11.6977, 160, 5, 'Success']","[[6074, 21, 267, 12541, 12769], 11.6977, 160, 5, 'Success']","[[6074, 21, 267, 12541, 12769], 11.6977, 160, 5, 'Failure']","[[6074, 21, 1577, 167, 321, 2706, 218, 267, 12541, 12769], 15.473479999999999, 350, 10, 'Failure']"
12316,4768,1399966,"[[12316, 463, 6020, 4768], 702.3836699999999, 120, 4, 'Failure']","[[12316, 463, 6020, 4768], 702.3836699999999, 120, 4, 'Failure']","[[12316, 3119, 84, 6020, 4768], 7.199910000000001, 160, 5, 'Failure']","[[12316, 3119, 84, 5165, 5660, 4767, 4768], 196.20331, 234, 7, 'Failure']","[[12316, 3119, 84, 5165, 5660, 4767, 4768], 196.20331, 234, 7, 'Failure']","[[12316, 10435, 3119, 84, 445, 796, 2562, 4767, 4768], 160.99183999999997, 314, 9, 'Failure']"
12773,12754,34676726,"[[12773, 21, 2602, 32, 12754], 17376.07537, 242, 5, 'Failure']","[[12773, 21, 2602, 32, 12754], 17376.07537, 242, 5, 'Failure']","[[12773, 21, 86, 32, 12754], 17411.76847, 368, 5, 'Failure']","[[12773, 60, 321, 32, 12754], 19286.499929999998, 264, 5, 'Failure']","[[12773, 60, 321, 32, 12754], 19286.499929999998, 264, 5, 'Failure']","[[12773, 60, 321, 32, 12754], 19286.499929999998, 264, 5, 'Failure']"
6275,236,9,"[[6275, 6274, 2, 32, 236], 2.03451, 346, 5, 'Success']","[[6275, 6274, 2, 32, 236], 2.03451, 346, 5, 'Success']","[[6275, 6274, 4764, 32, 236], 2.03599, 368, 5, 'Success']","[[6275, 6274, 2, 32, 236], 2.03451, 346, 5, 'Success']","[[6275, 6274, 2, 32, 236], 2.03451, 346, 5, 'Success']","[[6275, 6274, 8495, 32, 236], 2.03451, 368, 5, 'Success']"
8373,4587,90,"[[8373, 439, 233, 5043, 3083, 4587], 2.0123299999999995, 298, 6, 'Success']","[[8373, 439, 233, 5043, 3083, 4587], 2.0123299999999995, 298, 6, 'Success']","[[8373, 439, 233, 4682, 3083, 4587], 2.04788, 292, 6, 'Success']","[[8373, 439, 233, 5043, 3083, 4587], 2.0123299999999995, 298, 6, 'Success']","[[8373, 439, 233, 5043, 3083, 4587], 2.0123299999999995, 298, 6, 'Success']","[[8373, 439, 4863, 6134, 12325, 5965, 3083, 4587], 2.0090899999999996, 378, 8, 'Success']"
2582,5762,624,"[[2582, 1139, 6105, 4822, 5762], 1.15849, 264, 5, 'Success']","[[2582, 1139, 6105, 4822, 5762], 1.15849, 264, 5, 'Success']","[[2582, 1139, 4682, 4822, 5762], 2.8814, 258, 5, 'Success']","[[2582, 1139, 6105, 4822, 5762], 1.15849, 264, 5, 'Success']","[[2582, 1139, 6105, 4822, 5762], 1.15849, 264, 5, 'Success']","[[2582, 1139, 6324, 5199, 12325, 10113, 4822, 5762], 1.00249, 378, 8, 'Success']"
