Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
6666,10787,9183,"[[6666, 233, 2622, 10787], 3.32331, 114, 4, 'Failure']","[[6666, 612, 108, 10787], 5.14212, 100, 4, 'Success']","[[6666, 233, 12325, 36, 10787], 1.63363, 180, 5, 'Success']","[[6666, 855, 886, 10787], 5.06148, 120, 4, 'Failure']","[[6666, 855, 886, 10787], 5.06148, 120, 4, 'Failure']","[[6666, 233, 3190, 167, 12194, 1579, 7011, 12334, 886, 10787], 1.07545, 448, 10, 'Failure']"
2492,3178,8315,"[[2492, 2223, 609, 3178], 2.8294099999999998, 120, 4, 'Failure']","[[2492, 2223, 609, 3178], 2.8294099999999998, 120, 4, 'Failure']","[[2492, 2223, 609, 3178], 2.8294099999999998, 120, 4, 'Failure']","[[2492, 2223, 609, 3178], 2.8294099999999998, 120, 4, 'Failure']","[[2492, 2223, 609, 3178], 2.8294099999999998, 120, 4, 'Failure']","[[2492, 2223, 600, 6010, 609, 3178], 1.9146699999999999, 200, 6, 'Failure']"
3561,704,24892,"[[3561, 6038, 10, 704], 3.0746700000000002, 120, 4, 'Failure']","[[3561, 6038, 10, 704], 3.0746700000000002, 120, 4, 'Failure']","[[3561, 6038, 10, 704], 3.0746700000000002, 120, 4, 'Failure']","[[3561, 10345, 609, 704], 3.51409, 120, 4, 'Success']","[[3561, 10345, 609, 704], 3.51409, 120, 4, 'Success']","[[3561, 11466, 10171, 12325, 4438, 609, 704], 3.56388, 234, 7, 'Failure']"
11264,4374,61239,"[[11264, 2573, 1139, 4374], 188.0963, 114, 4, 'Failure']","[[11264, 148, 600, 4374], 187.17313000000001, 114, 4, 'Failure']","[[11264, 9634, 12325, 600, 4374], 186.85157, 142, 5, 'Failure']","[[11264, 8493, 6059, 4374], 1277218.44832, 114, 4, 'Failure']","[[11264, 8493, 6059, 4374], 1277218.44832, 114, 4, 'Failure']","[[11264, 9634, 167, 796, 321, 6059, 4374], 1277072.1644300004, 228, 7, 'Failure']"
6089,2610,51790,"[[6089, 609, 10295, 2610], 5.2836, 114, 4, 'Failure']","[[6089, 609, 10295, 2610], 5.2836, 114, 4, 'Failure']","[[6089, 609, 2706, 2869, 2610], 1.62148, 154, 5, 'Failure']","[[6089, 6433, 173, 18, 2610], 12.38182, 160, 5, 'Failure']","[[6089, 6433, 173, 18, 2610], 12.38182, 160, 5, 'Failure']","[[6089, 8570, 2654, 5199, 12325, 6722, 18, 2610], 2.15537, 274, 8, 'Failure']"
2656,9272,74925,"[[2656, 547, 5961, 9272], 85.7709, 500, 4, 'Failure']","[[2656, 547, 5961, 9272], 85.7709, 500, 4, 'Failure']","[[2656, 612, 9278, 6857, 9272], 17.135279999999998, 160, 5, 'Success']","[[2656, 18, 9265, 9292, 9272], 17.51499, 160, 5, 'Failure']","[[2656, 18, 9265, 9292, 9272], 17.51499, 160, 5, 'Failure']","[[2656, 2290, 18, 9265, 9292, 9272], 17.8897, 200, 6, 'Failure']"
2674,9301,262148,"[[2674, 233, 3020, 9535, 9301], 65.4878, 154, 5, 'Failure']","[[2674, 233, 8617, 9301], 15.34794, 108, 4, 'Failure']","[[2674, 233, 1369, 8617, 9301], 7.7187, 148, 5, 'Failure']","[[2674, 233, 459, 609, 9301], 34.6535, 154, 5, 'Failure']","[[2674, 233, 459, 609, 9301], 34.6535, 154, 5, 'Failure']","[[2674, 233, 131, 2938, 609, 9301], 30.05003, 194, 6, 'Failure']"
8561,6655,85511,"[[8561, 1874, 21, 6410, 6655], 11.80796, 160, 5, 'Failure']","[[8561, 1874, 21, 6410, 6655], 11.80796, 160, 5, 'Failure']","[[8561, 1874, 21, 6410, 6655], 11.80796, 160, 5, 'Failure']","[[8561, 795, 2223, 609, 6655], 28.28101, 160, 5, 'Failure']","[[8561, 795, 2223, 609, 6655], 28.28101, 160, 5, 'Failure']","[[8561, 1874, 612, 5965, 609, 6655], 19.27431, 200, 6, 'Failure']"
6583,674,58747,"[[6583, 148, 679, 674], 26.263599999999997, 120, 4, 'Failure']","[[6583, 148, 679, 674], 26.263599999999997, 120, 4, 'Failure']","[[6583, 6827, 21, 683, 671, 674], 4.29375, 200, 6, 'Failure']","[[6583, 148, 679, 674], 26.263599999999997, 120, 4, 'Failure']","[[6583, 148, 679, 674], 26.263599999999997, 120, 4, 'Failure']","[[6583, 6443, 5972, 8260, 167, 7042, 679, 674], 5.49485, 270, 8, 'Failure']"
6702,3178,3450,"[[6702, 2537, 609, 3178], 0.53821, 114, 4, 'Failure']","[[6702, 2537, 609, 3178], 0.53821, 114, 4, 'Failure']","[[6702, 5899, 4682, 609, 3178], 0.3243, 252, 5, 'Failure']","[[6702, 2537, 609, 3178], 0.53821, 114, 4, 'Failure']","[[6702, 2537, 609, 3178], 0.53821, 114, 4, 'Failure']","[[6702, 167, 5965, 609, 3178], 0.0138, 144, 5, 'Failure']"
