Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
84,5526,1458,"[[84, 5307, 331, 5526], 1.24726, 120, 4, 'Success']","[[84, 5307, 331, 5526], 1.24726, 120, 4, 'Success']","[[84, 79, 6628, 4276, 5526], 1.86015, 128, 5, 'Success']","[[84, 5307, 331, 5526], 1.24726, 120, 4, 'Success']","[[84, 5307, 331, 5526], 1.24726, 120, 4, 'Success']","[[84, 3642, 167, 8256, 5338, 5528, 5526], 1.07582, 230, 7, 'Success']"
3941,10718,2544,"[[3941, 3520, 10294, 10718], 174.53874, 205, 4, 'Success']","[[3941, 3520, 10294, 10718], 174.53874, 205, 4, 'Success']","[[3941, 4784, 3520, 10294, 10718], 27.45877, 349, 5, 'Success']","[[3941, 4784, 3520, 10294, 10718], 27.45877, 349, 5, 'Success']","[[3941, 4784, 3520, 10294, 10718], 27.45877, 349, 5, 'Success']","[[3941, 4784, 3642, 167, 2223, 10294, 10718], 27.35111, 419, 7, 'Success']"
148,8207,4135,"[[148, 91, 8207], 6.11106, 240, 3, 'Success']","[[148, 612, 8207], 10.47468, 80, 3, 'Success']","[[148, 40, 18, 8207], 2.69562, 110, 4, 'Success']","[[148, 2640, 18, 8207], 2.03723, 120, 4, 'Success']","[[148, 2640, 18, 8207], 2.03723, 120, 4, 'Success']","[[148, 600, 6010, 18, 8207], 2.02069, 160, 5, 'Success']"
2,106,275642,"[[2, 182, 106], 28.83997, 58, 3, 'Failure']","[[2, 570, 106], 31.699239999999996, 40, 3, 'Failure']","[[2, 13, 182, 106], 2.55128, 202, 4, 'Failure']","[[2, 570, 106], 31.699239999999996, 40, 3, 'Failure']","[[2, 570, 106], 31.699239999999996, 40, 3, 'Failure']","[[2, 321, 2189, 29, 570, 106], 7.512859999999999, 160, 6, 'Success']"
233,1965,367997,"[[233, 574, 1965], 11.694, 74, 3, 'Failure']","[[233, 574, 1965], 11.694, 74, 3, 'Failure']","[[233, 865, 18, 1965], 3.4720000000000004, 114, 4, 'Failure']","[[233, 5263, 177, 1965], 37.83608, 108, 4, 'Failure']","[[233, 5263, 177, 1965], 37.83608, 108, 4, 'Failure']","[[233, 2877, 175, 177, 1965], 25.0939, 132, 5, 'Success']"
177,8012,1347,"[[177, 12050, 1139, 8012], 6.365310000000001, 120, 4, 'Success']","[[177, 12050, 1139, 8012], 6.365310000000001, 120, 4, 'Success']","[[177, 233, 2375, 1139, 8012], 6.5869, 154, 5, 'Success']","[[177, 12050, 1139, 8012], 6.365310000000001, 120, 4, 'Success']","[[177, 12050, 1139, 8012], 6.365310000000001, 120, 4, 'Success']","[[177, 70, 1139, 8012], 6.365310000000001, 98, 4, 'Success']"
177,2690,832370,"[[177, 50, 2690], 48.03035, 58, 3, 'Success']","[[177, 12325, 2690], 48.03035, 74, 3, 'Success']","[[177, 12325, 2690], 48.03035, 74, 3, 'Success']","[[177, 12325, 2690], 48.03035, 74, 3, 'Success']","[[177, 12325, 2690], 48.03035, 74, 3, 'Failure']","[[177, 141, 6722, 12325, 2690], 48.03035, 132, 5, 'Failure']"
182,780,277,"[[182, 32, 780], 2.1385, 184, 3, 'Success']","[[182, 32, 780], 2.1385, 184, 3, 'Success']","[[182, 32, 780], 2.1385, 184, 3, 'Success']","[[182, 855, 2605, 780], 1.05568, 120, 4, 'Success']","[[182, 855, 2605, 780], 1.05568, 120, 4, 'Success']","[[182, 12325, 2310, 2605, 780], 1.01191, 154, 5, 'Success']"
293,9917,47786,"[[293, 11188, 314, 9917], 2.63026, 224, 4, 'Success']","[[293, 407, 314, 9917], 2.8691600000000004, 224, 4, 'Failure']","[[293, 12325, 5899, 6830, 314, 9917], 0.8848, 402, 6, 'Success']","[[293, 3974, 314, 9917], 4.39837, 224, 4, 'Success']","[[293, 3974, 314, 9917], 4.39837, 224, 4, 'Success']","[[293, 167, 11654, 308, 11837, 314, 9917], 0.24092999999999998, 290, 7, 'Success']"
321,7592,122,"[[321, 2, 6274, 7592], 1.00012, 202, 4, 'Success']","[[321, 2, 6274, 7592], 1.00012, 202, 4, 'Success']","[[321, 351, 3520, 6274, 7592], 1.04039, 362, 5, 'Success']","[[321, 2223, 6274, 7592], 1.00012, 224, 4, 'Success']","[[321, 2223, 6274, 7592], 1.00012, 224, 4, 'Success']","[[321, 2223, 6274, 7592], 1.00012, 224, 4, 'Success']"
21,1619,7,"[[21, 19, 1236, 1619], 1.02101, 202, 4, 'Success']","[[21, 645, 1236, 1619], 1.02105, 120, 4, 'Success']","[[21, 233, 1104, 1236, 1619], 1.02189, 252, 5, 'Success']","[[21, 645, 1236, 1619], 1.02105, 120, 4, 'Success']","[[21, 645, 1236, 1619], 1.02105, 120, 4, 'Success']","[[21, 12634, 6764, 3297, 9510, 167, 6722, 12325, 3974, 1236, 1619], 1.02103, 388, 11, 'Success']"
445,4709,1,"[[445, 4045, 2629, 4705, 4709], 2.0004, 154, 5, 'Success']","[[445, 4045, 2629, 4705, 4709], 2.0004, 154, 5, 'Success']","[[445, 894, 345, 3523, 4705, 4709], 2.1521800000000004, 292, 6, 'Success']","[[445, 4045, 2629, 4705, 4709], 2.0004, 154, 5, 'Success']","[[445, 4045, 2629, 4705, 4709], 2.0004, 154, 5, 'Success']","[[445, 5965, 6953, 2861, 1358, 3414, 3523, 4705, 4709], 2.0002, 320, 9, 'Success']"
1983,2631,364,"[[1983, 2537, 2631], 1.06916, 80, 3, 'Success']","[[1983, 2537, 2631], 1.06916, 80, 3, 'Success']","[[1983, 4792, 3868, 2631], 0.14634, 120, 4, 'Success']","[[1983, 2537, 2631], 1.06916, 80, 3, 'Success']","[[1983, 2537, 2631], 1.06916, 80, 3, 'Success']","[[1983, 12634, 6764, 3297, 9510, 167, 6722, 2537, 2631], 0.02256, 314, 9, 'Success']"
175,12963,25759,"[[175, 53, 313, 12963], 133.46887999999998, 98, 4, 'Success']","[[175, 53, 313, 12963], 133.46887999999998, 98, 4, 'Success']","[[175, 53, 313, 12963], 133.46887999999998, 98, 4, 'Success']","[[175, 53, 313, 12963], 133.46887999999998, 98, 4, 'Success']","[[175, 53, 313, 12963], 133.46887999999998, 98, 4, 'Success']","[[175, 53, 313, 12963], 133.46887999999998, 98, 4, 'Success']"
21,5683,856,"[[21, 4822, 5683], 1.00086, 184, 3, 'Success']","[[21, 4822, 5683], 1.00086, 184, 3, 'Success']","[[21, 4822, 5683], 1.00086, 184, 3, 'Success']","[[21, 4822, 5683], 1.00086, 184, 3, 'Success']","[[21, 4822, 5683], 1.00086, 184, 3, 'Success']","[[21, 12634, 6764, 3297, 9510, 167, 2223, 4822, 5683], 1.00258, 408, 9, 'Success']"
6980,4962,1548,"[[6980, 10113, 609, 4962], 0.07894999999999999, 120, 4, 'Success']","[[6980, 11578, 609, 4962], 0.0805, 110, 4, 'Success']","[[6980, 8751, 609, 4962], 0.0815, 120, 4, 'Success']","[[6980, 10113, 609, 4962], 0.07894999999999999, 120, 4, 'Success']","[[6980, 10113, 609, 4962], 0.07894999999999999, 120, 4, 'Success']","[[6980, 10113, 609, 4962], 0.07894999999999999, 120, 4, 'Success']"
173,8315,268,"[[173, 264, 21, 8315], 3.26534, 120, 4, 'Success']","[[173, 264, 21, 8315], 3.26534, 120, 4, 'Success']","[[173, 345, 21, 8315], 3.40634, 114, 4, 'Success']","[[173, 264, 21, 8315], 3.26534, 120, 4, 'Success']","[[173, 264, 21, 8315], 3.26534, 120, 4, 'Success']","[[173, 62, 4972, 21, 8315], 3.26507, 138, 5, 'Success']"
177,4370,182,"[[177, 60, 3083, 4370], 2.26001, 202, 4, 'Failure']","[[177, 3642, 3083, 4370], 2.27821, 224, 4, 'Failure']","[[177, 233, 4682, 3083, 4370], 2.33846, 252, 5, 'Failure']","[[177, 3642, 3083, 4370], 2.27821, 224, 4, 'Failure']","[[177, 3642, 3083, 4370], 2.27821, 224, 4, 'Failure']","[[177, 60, 3083, 4370], 2.26001, 202, 4, 'Failure']"
91,11462,171,"[[91, 2047, 32, 8713, 11462], 2.20348, 424, 5, 'Success']","[[91, 2047, 32, 8713, 11462], 2.20348, 424, 5, 'Success']","[[91, 12325, 32, 8713, 11462], 2.7590900000000005, 418, 5, 'Success']","[[91, 2047, 32, 8713, 11462], 2.20348, 424, 5, 'Success']","[[91, 2047, 32, 8713, 11462], 2.20348, 424, 5, 'Success']","[[91, 2047, 167, 6722, 12325, 2310, 2605, 6622, 6507, 6666, 8713, 11462], 2.16065, 594, 12, 'Success']"
