Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
10006,4031,2683,"[[10006, 10002, 609, 781, 4031], 3.2764500000000005, 160, 5, 'Success']","[[10006, 10002, 609, 781, 4031], 3.2764500000000005, 160, 5, 'Success']","[[10006, 10002, 609, 781, 4031], 3.2764500000000005, 160, 5, 'Success']","[[10006, 10002, 609, 781, 4031], 3.2764500000000005, 160, 5, 'Success']","[[10006, 10002, 609, 781, 4031], 3.2764500000000005, 160, 5, 'Success']","[[10006, 5949, 3372, 4792, 167, 2188, 3045, 480, 781, 4031], 2.02414, 350, 10, 'Success']"
10322,10188,29346,"[[10322, 73, 177, 149, 10188], 5.18788, 236, 5, 'Failure']","[[10322, 59, 11578, 149, 10188], 5.21723, 248, 5, 'Success']","[[10322, 59, 8411, 149, 10188], 5.4813600000000005, 252, 5, 'Success']","[[10322, 59, 4482, 149, 10188], 5.21723, 258, 5, 'Success']","[[10322, 59, 4482, 149, 10188], 5.21723, 258, 5, 'Success']","[[10322, 73, 177, 149, 10188], 5.18788, 236, 5, 'Failure']"
6153,6342,20083,"[[6153, 29, 5060, 6342], 1.2610800000000002, 120, 4, 'Failure']","[[6153, 29, 5060, 6342], 1.2610800000000002, 120, 4, 'Failure']","[[6153, 29, 5060, 6342], 1.2610800000000002, 120, 4, 'Failure']","[[6153, 18, 5060, 6342], 2.24099, 120, 4, 'Failure']","[[6153, 18, 5060, 6342], 2.24099, 120, 4, 'Failure']","[[6153, 18, 6722, 12325, 5060, 6342], 2.24099, 194, 6, 'Failure']"
9272,307,64791,"[[9272, 9292, 9265, 18, 307], 4.75613, 154, 5, 'Success']","[[9272, 9292, 9265, 18, 307], 4.75613, 154, 5, 'Success']","[[9272, 9268, 423, 12863, 12768, 307], 3.95729, 188, 6, 'Failure']","[[9272, 9292, 9265, 18, 307], 4.75613, 154, 5, 'Success']","[[9272, 9292, 9265, 18, 307], 4.75613, 154, 5, 'Success']","[[9272, 9292, 9265, 5199, 12325, 6722, 167, 9756, 307], 4.65583, 292, 9, 'Success']"
11046,3735,156333,"[[11046, 11461, 855, 3735], 111.23094999999999, 120, 4, 'Failure']","[[11046, 11461, 855, 3735], 111.23094999999999, 120, 4, 'Failure']","[[11046, 6621, 6628, 3883, 3735], 3.3450200000000003, 154, 5, 'Failure']","[[11046, 11045, 5003, 152, 3735], 3.50135, 154, 5, 'Failure']","[[11046, 11045, 5003, 152, 3735], 3.50135, 154, 5, 'Failure']","[[11046, 6621, 3292, 3642, 167, 4338, 3735], 4.06469, 210, 7, 'Failure']"
6635,3865,10756,"[[6635, 1118, 855, 3865], 3.58887, 120, 4, 'Failure']","[[6635, 167, 8454, 3865], 0.90952, 110, 4, 'Failure']","[[6635, 167, 8454, 3865], 0.90952, 110, 4, 'Failure']","[[6635, 167, 8454, 3865], 0.90952, 110, 4, 'Failure']","[[6635, 167, 8454, 3865], 0.90952, 110, 4, 'Failure']","[[6635, 609, 19, 215, 137, 12325, 167, 10065, 8454, 3865], 0.9418, 342, 10, 'Success']"
7976,4598,11336,"[[7976, 2626, 6519, 21, 4598], 3.03402, 160, 5, 'Failure']","[[7976, 6562, 7035, 21, 4598], 3.0566899999999997, 150, 5, 'Success']","[[7976, 6562, 29, 4289, 3782, 4598], 2.28441, 194, 6, 'Success']","[[7976, 6562, 7035, 21, 4598], 3.0566899999999997, 150, 5, 'Success']","[[7976, 6562, 7035, 21, 4598], 3.0566899999999997, 150, 5, 'Success']","[[7976, 6562, 8723, 167, 3183, 4303, 4308, 4360, 4598], 2.0576999999999996, 310, 9, 'Success']"
568,526,2522,"[[568, 131, 8411, 526], 1.15548, 114, 4, 'Success']","[[568, 131, 8411, 526], 1.15548, 114, 4, 'Success']","[[568, 131, 8411, 526], 1.15548, 114, 4, 'Success']","[[568, 131, 8411, 526], 1.15548, 114, 4, 'Success']","[[568, 131, 8411, 526], 1.15548, 114, 4, 'Success']","[[568, 1273, 167, 8733, 9416, 2, 526], 1.10756, 208, 7, 'Success']"
10922,431,52520,"[[10922, 130, 50, 431], 10.86789, 224, 4, 'Failure']","[[10922, 855, 29, 431], 11.66159, 120, 4, 'Success']","[[10922, 10, 645, 29, 431], 2.4726799999999995, 160, 5, 'Success']","[[10922, 855, 29, 431], 11.66159, 120, 4, 'Success']","[[10922, 855, 29, 431], 11.66159, 120, 4, 'Success']","[[10922, 855, 6876, 167, 6722, 12325, 29, 431], 1.5252, 274, 8, 'Success']"
7976,5280,44889,"[[7976, 6562, 8523, 5280], 6.57868, 120, 4, 'Failure']","[[7976, 6562, 8523, 5280], 6.57868, 120, 4, 'Failure']","[[7976, 6562, 6030, 167, 8411, 5280], 2.98856, 184, 6, 'Failure']","[[7976, 6562, 8523, 5280], 6.57868, 120, 4, 'Failure']","[[7976, 6562, 8523, 5280], 6.57868, 120, 4, 'Failure']","[[7976, 6562, 3974, 12325, 3093, 11729, 623, 5280], 3.8529000000000004, 274, 8, 'Failure']"
