Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
11325,10294,37,"[[11325, 21, 10294], 2.00008, 80, 3, 'Success']","[[11325, 21, 10294], 2.00008, 80, 3, 'Success']","[[11325, 21, 10294], 2.00008, 80, 3, 'Success']","[[11325, 21, 10294], 2.00008, 80, 3, 'Success']","[[11325, 21, 10294], 2.00008, 80, 3, 'Success']","[[11325, 855, 6876, 167, 2223, 10294], 1.00031, 190, 6, 'Success']"
11200,2,343,"[[11200, 10449, 4379, 2], 3.00103, 120, 4, 'Success']","[[11200, 10449, 4379, 2], 3.00103, 120, 4, 'Success']","[[11200, 3448, 32, 2], 3.17185, 224, 4, 'Success']","[[11200, 10552, 855, 2573, 2], 2.06928, 160, 5, 'Success']","[[11200, 10552, 855, 2573, 2], 2.06928, 160, 5, 'Success']","[[11200, 10449, 10470, 4792, 167, 8733, 9416, 2], 1.00102, 270, 8, 'Success']"
2533,91,2521,"[[2533, 21, 11482, 91], 1.0050400000000002, 120, 4, 'Success']","[[2533, 21, 11482, 91], 1.0050400000000002, 120, 4, 'Success']","[[2533, 21, 26, 12325, 91], 1.03025, 148, 5, 'Success']","[[2533, 21, 1577, 91], 1.0176500000000002, 120, 4, 'Success']","[[2533, 21, 1577, 91], 1.0176500000000002, 120, 4, 'Success']","[[2533, 3543, 609, 19, 215, 91], 0.01008, 178, 6, 'Success']"
4292,612,35327,"[[4292, 4353, 612], 38.86323, 80, 3, 'Success']","[[4292, 4353, 612], 38.86323, 80, 3, 'Success']","[[4292, 8705, 21, 26, 12325, 612], 2.4592600000000004, 188, 6, 'Failure']","[[4292, 609, 5965, 612], 7.0657499999999995, 120, 4, 'Success']","[[4292, 609, 5965, 612], 7.0657499999999995, 120, 4, 'Success']","[[4292, 4353, 233, 6876, 167, 6722, 12325, 612], 3.8506799999999997, 268, 8, 'Success']"
6308,182,1558,"[[6308, 994, 220, 182], 1.49233, 120, 4, 'Success']","[[6308, 994, 220, 182], 1.49233, 120, 4, 'Success']","[[6308, 18, 237, 182], 2.3289400000000002, 114, 4, 'Success']","[[6308, 994, 220, 182], 1.49233, 120, 4, 'Success']","[[6308, 994, 220, 182], 1.49233, 120, 4, 'Success']","[[6308, 1139, 6324, 5199, 12325, 182], 1.00623, 194, 6, 'Success']"
1761,50,11,"[[1761, 18, 50], 2.00002, 80, 3, 'Success']","[[1761, 18, 50], 2.00002, 80, 3, 'Success']","[[1761, 18, 37, 50], 2.0020800000000003, 280, 4, 'Success']","[[1761, 18, 50], 2.00002, 80, 3, 'Success']","[[1761, 18, 50], 2.00002, 80, 3, 'Success']","[[1761, 855, 6876, 167, 177, 50], 1.0000900000000001, 168, 6, 'Success']"
10050,855,507,"[[10050, 8617, 855], 1.0101499999999999, 74, 3, 'Success']","[[10050, 8617, 855], 1.0101499999999999, 74, 3, 'Failure']","[[10050, 8617, 855], 1.0101499999999999, 74, 3, 'Failure']","[[10050, 8617, 855], 1.0101499999999999, 74, 3, 'Failure']","[[10050, 8617, 855], 1.0101499999999999, 74, 3, 'Failure']","[[10050, 8617, 6236, 11729, 3093, 12325, 855], 0.02028, 228, 7, 'Success']"
512,36,13046,"[[512, 36], 1.01305, 40, 2, 'Success']","[[512, 36], 1.01305, 40, 2, 'Success']","[[512, 36], 1.01305, 40, 2, 'Success']","[[512, 36], 1.01305, 40, 2, 'Failure']","[[512, 36], 1.01305, 40, 2, 'Failure']","[[512, 1139, 6324, 5199, 12325, 36], 0.05319, 194, 6, 'Success']"
680,445,426,"[[680, 2, 194, 445], 0.05303, 98, 4, 'Success']","[[680, 2, 886, 445], 0.05446, 98, 4, 'Success']","[[680, 2, 194, 445], 0.05303, 98, 4, 'Success']","[[680, 2, 886, 445], 0.05446, 98, 4, 'Success']","[[680, 2, 886, 445], 0.05446, 98, 4, 'Success']","[[680, 2, 3781, 609, 19, 215, 137, 12325, 5965, 445], 0.01257, 320, 10, 'Success']"
2015,383,3,"[[2015, 32, 383], 2.003, 184, 3, 'Success']","[[2015, 32, 383], 2.003, 184, 3, 'Success']","[[2015, 32, 383], 2.003, 184, 3, 'Success']","[[2015, 5995, 19, 383], 1.00017, 98, 4, 'Success']","[[2015, 5995, 19, 383], 1.00017, 98, 4, 'Success']","[[2015, 5995, 19, 383], 1.00017, 98, 4, 'Success']"
