Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
4183,2400,142581,"[[4183, 32, 867, 2400], 107.95688000000001, 224, 4, 'Success']","[[4183, 32, 867, 2400], 107.95688000000001, 224, 4, 'Success']","[[4183, 4341, 3522, 21, 2147, 867, 2400], 21.5401, 240, 7, 'Failure']","[[4183, 32, 867, 2400], 107.95688000000001, 224, 4, 'Success']","[[4183, 32, 867, 2400], 107.95688000000001, 224, 4, 'Failure']","[[4183, 4341, 4273, 445, 6722, 12325, 1559, 867, 2400], 21.82241, 314, 9, 'Failure']"
12575,12921,108174,"[[12575, 6724, 32, 5926, 12921], 164.31615, 258, 5, 'Failure']","[[12575, 6724, 32, 5926, 12921], 164.31615, 258, 5, 'Failure']","[[12575, 6724, 6425, 10510, 29, 36, 609, 2307, 5926, 12921], 6.81262, 380, 10, 'Failure']","[[12575, 6724, 32, 5926, 12921], 164.31615, 258, 5, 'Failure']","[[12575, 6724, 32, 5926, 12921], 164.31615, 258, 5, 'Failure']","[[12575, 6724, 6628, 18, 445, 886, 8688, 5926, 12921], 19.55343, 308, 9, 'Failure']"
1597,5862,184143,"[[1597, 2904, 855, 6347, 5862], 50.03898, 160, 5, 'Failure']","[[1597, 233, 21, 5822, 5862], 12.77073, 154, 5, 'Failure']","[[1597, 2904, 345, 21, 5822, 5862], 4.06173, 194, 6, 'Failure']","[[1597, 5775, 398, 855, 6347, 5862], 43.064989999999995, 200, 6, 'Failure']","[[1597, 5775, 398, 855, 6347, 5862], 43.064989999999995, 200, 6, 'Failure']","[[1597, 5775, 398, 5899, 5552, 6336, 5821, 5862], 10.2866, 384, 8, 'Failure']"
5855,4293,4636686,"[[5855, 167, 61, 4293], 958.44686, 110, 4, 'Success']","[[5855, 167, 61, 4293], 958.44686, 110, 4, 'Failure']","[[5855, 57, 177, 61, 4293], 953.8092199999999, 116, 5, 'Failure']","[[5855, 321, 61, 4293], 959.4470099999999, 120, 4, 'Failure']","[[5855, 321, 61, 4293], 959.4470099999999, 120, 4, 'Failure']","[[5855, 321, 175, 61, 4293], 959.4470099999999, 138, 5, 'Failure']"
415,9764,1093079,"[[415, 173, 9764], 64.46248, 80, 3, 'Success']","[[415, 173, 9764], 64.46248, 80, 3, 'Success']","[[415, 480, 3253, 314, 407, 321, 9764], 5.28124, 344, 7, 'Failure']","[[415, 173, 9764], 64.46248, 80, 3, 'Success']","[[415, 173, 9764], 64.46248, 80, 3, 'Success']","[[415, 173, 9764], 64.46248, 80, 3, 'Success']"
2821,865,209627,"[[2821, 2934, 5899, 865], 22.382, 224, 4, 'Success']","[[2821, 1638, 18, 865], 24.3821, 120, 4, 'Failure']","[[2821, 2920, 167, 10111, 865], 3.6155300000000006, 150, 5, 'Failure']","[[2821, 2934, 5899, 865], 22.382, 224, 4, 'Success']","[[2821, 2934, 5899, 865], 22.382, 224, 4, 'Success']","[[2821, 2223, 131, 2154, 865], 5.0963, 160, 5, 'Success']"
11420,11510,35878,"[[11420, 855, 11510], 44.06078, 80, 3, 'Success']","[[11420, 855, 11510], 44.06078, 80, 3, 'Success']","[[11420, 11278, 12325, 11510], 0.17939, 114, 4, 'Success']","[[11420, 11278, 12325, 11510], 0.17939, 114, 4, 'Success']","[[11420, 11278, 12325, 11510], 0.17939, 114, 4, 'Success']","[[11420, 11278, 12325, 11510], 0.17939, 114, 4, 'Success']"
5165,137,1105171,"[[5165, 84, 137], 4.21034, 80, 3, 'Success']","[[5165, 84, 137], 4.21034, 80, 3, 'Failure']","[[5165, 4792, 167, 137], 2.21034, 110, 4, 'Failure']","[[5165, 612, 137], 4.21034, 80, 3, 'Failure']","[[5165, 612, 137], 4.21034, 80, 3, 'Failure']","[[5165, 84, 445, 321, 137], 8.4207, 160, 5, 'Success']"
12077,11336,190486,"[[12077, 10, 3065, 11336], 218.41901000000001, 120, 4, 'Failure']","[[12077, 855, 11336], 39.28772, 80, 3, 'Success']","[[12077, 612, 12325, 167, 11336], 1.38098, 144, 5, 'Failure']","[[12077, 855, 11336], 39.28772, 80, 3, 'Success']","[[12077, 855, 11336], 39.28772, 80, 3, 'Success']","[[12077, 612, 3642, 167, 11336], 1.38098, 150, 5, 'Failure']"
11623,2453,244733,"[[11623, 18, 4691, 681, 2453], 42.64817000000001, 160, 5, 'Failure']","[[11623, 18, 600, 2453], 736.6899399999999, 120, 4, 'Failure']","[[11623, 18, 10113, 12768, 12788, 681, 2453], 29.410149999999998, 240, 7, 'Failure']","[[11623, 11178, 167, 177, 681, 2453], 67.3548, 190, 6, 'Success']","[[11623, 11178, 167, 177, 681, 2453], 67.3548, 190, 6, 'Success']","[[11623, 11178, 167, 57, 177, 681, 2453], 67.3548, 208, 7, 'Success']"
13119,8204,43341,"[[13119, 612, 8204], 2.08668, 80, 3, 'Success']","[[13119, 612, 8204], 2.08668, 80, 3, 'Success']","[[13119, 612, 8204], 2.08668, 80, 3, 'Success']","[[13119, 612, 8204], 2.08668, 80, 3, 'Success']","[[13119, 612, 8204], 2.08668, 80, 3, 'Success']","[[13119, 612, 3642, 167, 8204], 2.13002, 150, 5, 'Success']"
12342,6388,91644,"[[12342, 1343, 32, 6188, 6388], 285.09132, 264, 5, 'Failure']","[[12342, 1343, 233, 6188, 6388], 80.66179, 154, 5, 'Failure']","[[12342, 1343, 18, 6228, 6188, 6388], 20.99762, 200, 6, 'Failure']","[[12342, 1343, 233, 6188, 6388], 80.66179, 154, 5, 'Failure']","[[12342, 1343, 233, 6188, 6388], 80.66179, 154, 5, 'Failure']","[[12342, 1343, 18, 6228, 6188, 6388], 20.99762, 200, 6, 'Failure']"
11483,5925,461132,"[[11483, 1139, 3832, 5925], 7.455870000000001, 120, 4, 'Failure']","[[11483, 1139, 3832, 5925], 7.455870000000001, 120, 4, 'Failure']","[[11483, 1139, 3832, 5925], 7.455870000000001, 120, 4, 'Failure']","[[11483, 3995, 1067, 233, 3832, 5925], 13.067240000000002, 194, 6, 'Failure']","[[11483, 3995, 1067, 233, 3832, 5925], 13.067240000000002, 194, 6, 'Failure']","[[11483, 3995, 1067, 233, 3832, 5925], 13.067240000000002, 194, 6, 'Failure']"
11283,12905,38390,"[[11283, 18, 489, 1609, 12905], 9.90879, 160, 5, 'Success']","[[11283, 18, 489, 1609, 12905], 9.90879, 160, 5, 'Success']","[[11283, 18, 137, 12325, 9709, 1609, 12905], 9.7552, 348, 7, 'Success']","[[11283, 18, 489, 1609, 12905], 9.90879, 160, 5, 'Failure']","[[11283, 18, 489, 1609, 12905], 9.90879, 160, 5, 'Failure']","[[11283, 18, 489, 1609, 12905], 9.90879, 160, 5, 'Failure']"
9278,5020,80459,"[[9278, 445, 313, 5020], 27.29867, 120, 4, 'Success']","[[9278, 612, 313, 5020], 27.21818, 120, 4, 'Failure']","[[9278, 612, 313, 5020], 27.21818, 120, 4, 'Failure']","[[9278, 445, 313, 5020], 27.29867, 120, 4, 'Failure']","[[9278, 445, 313, 5020], 27.29867, 120, 4, 'Failure']","[[9278, 445, 313, 5020], 27.29867, 120, 4, 'Failure']"
3041,3918,67933,"[[3041, 32, 3918], 35.96654, 184, 3, 'Success']","[[3041, 32, 3918], 35.96654, 184, 3, 'Failure']","[[3041, 32, 3918], 35.96654, 184, 3, 'Failure']","[[3041, 32, 3918], 35.96654, 184, 3, 'Failure']","[[3041, 32, 3918], 35.96654, 184, 3, 'Failure']","[[3041, 314, 11837, 167, 32, 3918], 36.03651000000001, 376, 6, 'Failure']"
8732,5582,218965,"[[8732, 21, 1369, 5582], 2.43794, 120, 4, 'Failure']","[[8732, 21, 1369, 5582], 2.43794, 120, 4, 'Failure']","[[8732, 21, 1369, 5582], 2.43794, 120, 4, 'Failure']","[[8732, 3292, 3435, 1369, 5582], 2.21897, 140, 5, 'Failure']","[[8732, 3292, 3435, 1369, 5582], 2.21897, 140, 5, 'Failure']","[[8732, 3292, 3642, 131, 1369, 5582], 2.43794, 180, 6, 'Success']"
1428,10202,193832,"[[1428, 21, 3529, 855, 10202], 41.15413999999999, 160, 5, 'Failure']","[[1428, 609, 1983, 10202], 215.42972999999998, 120, 4, 'Failure']","[[1428, 21, 435, 314, 1983, 10202], 3.98116, 304, 6, 'Failure']","[[1428, 21, 12720, 18, 10202], 4.775329999999999, 160, 5, 'Success']","[[1428, 21, 12720, 18, 10202], 4.775329999999999, 160, 5, 'Failure']","[[1428, 21, 12720, 18, 10202], 4.775329999999999, 160, 5, 'Failure']"
7988,10053,22685,"[[7988, 2654, 2, 2190, 10053], 4.33666, 138, 5, 'Success']","[[7988, 2654, 2, 2190, 10053], 4.33666, 138, 5, 'Success']","[[7988, 2654, 233, 12325, 5899, 2190, 10053], 2.5444700000000005, 332, 7, 'Success']","[[7988, 2654, 2, 2190, 10053], 4.33666, 138, 5, 'Success']","[[7988, 2654, 2, 2190, 10053], 4.33666, 138, 5, 'Success']","[[7988, 2654, 5199, 12325, 5899, 2190, 10053], 2.0907500000000003, 338, 7, 'Success']"
8720,6702,215867,"[[8720, 3083, 2537, 6702], 650.98267, 224, 4, 'Failure']","[[8720, 3083, 2537, 6702], 650.98267, 224, 4, 'Failure']","[[8720, 3083, 5965, 12325, 6702], 648.81751, 258, 5, 'Failure']","[[8720, 3083, 5307, 321, 6702], 651.2565599999999, 264, 5, 'Failure']","[[8720, 3083, 5307, 321, 6702], 651.2565599999999, 264, 5, 'Failure']","[[8720, 3083, 5307, 321, 6702], 651.2565599999999, 264, 5, 'Failure']"
1139,4734,497158,"[[1139, 5949, 18, 4734], 4.4858, 120, 4, 'Failure']","[[1139, 32, 4734], 1741.30309, 184, 3, 'Failure']","[[1139, 6219, 314, 5602, 4734], 3.4878, 264, 5, 'Failure']","[[1139, 6184, 18, 4734], 5.97445, 120, 4, 'Failure']","[[1139, 6184, 18, 4734], 5.97445, 120, 4, 'Failure']","[[1139, 6184, 18, 4734], 5.97445, 120, 4, 'Failure']"
2949,3702,272989,"[[2949, 32, 5769, 3701, 3702], 306.38588999999996, 264, 5, 'Failure']","[[2949, 32, 167, 3701, 3702], 278.33216000000004, 254, 5, 'Failure']","[[2949, 32, 12325, 167, 3701, 3702], 278.33216000000004, 288, 6, 'Failure']","[[2949, 32, 167, 3701, 3702], 278.33216000000004, 254, 5, 'Failure']","[[2949, 32, 167, 3701, 3702], 278.33216000000004, 254, 5, 'Failure']","[[2949, 32, 3642, 167, 3701, 3702], 278.33216000000004, 294, 6, 'Failure']"
