Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
4552,357,1041,"[[4552, 855, 12325, 26, 357], 2.93717, 148, 5, 'Success']","[[4552, 855, 12325, 26, 357], 2.93717, 148, 5, 'Success']","[[4552, 855, 12325, 26, 357], 2.93717, 148, 5, 'Success']","[[4552, 855, 12325, 26, 357], 2.93717, 148, 5, 'Success']","[[4552, 855, 12325, 26, 357], 2.93717, 148, 5, 'Success']","[[4552, 855, 6876, 167, 6722, 12325, 26, 357], 2.73612, 268, 8, 'Success']"
12108,5668,1464,"[[12108, 609, 19, 21, 5668], 2.0044000000000004, 138, 5, 'Success']","[[12108, 609, 19, 21, 5668], 2.0044000000000004, 138, 5, 'Success']","[[12108, 609, 1104, 32, 5668], 2.91376, 258, 5, 'Success']","[[12108, 609, 19, 21, 5668], 2.0044000000000004, 138, 5, 'Success']","[[12108, 609, 19, 21, 5668], 2.0044000000000004, 138, 5, 'Success']","[[12108, 609, 19, 215, 137, 12325, 167, 9515, 21, 5668], 2.00734, 332, 10, 'Success']"
9854,590,7,"[[9854, 18, 590], 2.00002, 80, 3, 'Success']","[[9854, 18, 590], 2.00002, 80, 3, 'Success']","[[9854, 18, 590], 2.00002, 80, 3, 'Success']","[[9854, 18, 590], 2.00002, 80, 3, 'Success']","[[9854, 18, 590], 2.00002, 80, 3, 'Success']","[[9854, 18, 590], 2.00002, 80, 3, 'Success']"
11463,7285,271,"[[11463, 10917, 3642, 6274, 7285], 1.0395699999999999, 264, 5, 'Success']","[[11463, 10917, 3642, 6274, 7285], 1.0395699999999999, 264, 5, 'Success']","[[11463, 855, 4764, 6274, 7285], 1.05583, 264, 5, 'Failure']","[[11463, 10917, 3642, 6274, 7285], 1.0395699999999999, 264, 5, 'Success']","[[11463, 10917, 3642, 6274, 7285], 1.0395699999999999, 264, 5, 'Success']","[[11463, 855, 6876, 167, 2223, 6274, 7285], 1.00217, 334, 7, 'Failure']"
10174,2115,176,"[[10174, 1567, 2, 2081, 2115], 1.5283600000000002, 138, 5, 'Success']","[[10174, 1567, 2, 2081, 2115], 1.5283600000000002, 138, 5, 'Failure']","[[10174, 1567, 2, 194, 2081, 2115], 1.5460099999999999, 178, 6, 'Success']","[[10174, 1567, 2, 2081, 2115], 1.5283600000000002, 138, 5, 'Failure']","[[10174, 1567, 2, 2081, 2115], 1.5283600000000002, 138, 5, 'Failure']","[[10174, 1567, 2, 2081, 2115], 1.5283600000000002, 138, 5, 'Failure']"
6153,13020,640,"[[6153, 18, 59, 13020], 4.28648, 120, 4, 'Success']","[[6153, 18, 59, 13020], 4.28648, 120, 4, 'Success']","[[6153, 29, 137, 167, 12099, 13020], 2.2056899999999997, 194, 6, 'Success']","[[6153, 29, 167, 12099, 13020], 2.02236, 144, 5, 'Success']","[[6153, 29, 167, 12099, 13020], 2.02236, 144, 5, 'Success']","[[6153, 29, 167, 12099, 13020], 2.02236, 144, 5, 'Success']"
1250,7278,904,"[[1250, 600, 6184, 7218, 7278], 1.50813, 264, 5, 'Success']","[[1250, 600, 2223, 7218, 7278], 1.9049, 264, 5, 'Success']","[[1250, 18, 6000, 7218, 7278], 2.0452, 264, 5, 'Success']","[[1250, 600, 2223, 7218, 7278], 1.9049, 264, 5, 'Success']","[[1250, 600, 2223, 7218, 7278], 1.9049, 264, 5, 'Success']","[[1250, 600, 6010, 609, 2223, 7218, 7278], 1.0045099999999998, 344, 7, 'Success']"
9633,1411,271,"[[9633, 855, 32, 1411], 2.2715699999999996, 224, 4, 'Success']","[[9633, 855, 32, 1411], 2.2715699999999996, 224, 4, 'Success']","[[9633, 855, 12325, 26, 1411], 1.16289, 148, 5, 'Success']","[[9633, 855, 8260, 167, 1411], 1.00325, 150, 5, 'Success']","[[9633, 855, 8260, 167, 1411], 1.00325, 150, 5, 'Success']","[[9633, 855, 6876, 167, 1411], 1.00217, 150, 5, 'Success']"
8560,318,11804,"[[8560, 21, 6837, 318], 2.03642, 120, 4, 'Success']","[[8560, 21, 6837, 318], 2.03642, 120, 4, 'Success']","[[8560, 21, 24, 11844, 167, 318], 1.06101, 282, 6, 'Success']","[[8560, 21, 6837, 318], 2.03642, 120, 4, 'Success']","[[8560, 21, 6837, 318], 2.03642, 120, 4, 'Success']","[[8560, 9420, 7927, 10171, 12325, 167, 318], 0.24788000000000002, 224, 7, 'Success']"
8728,12715,693,"[[8728, 9522, 855, 12715], 2.1399800000000004, 120, 4, 'Success']","[[8728, 9522, 855, 12715], 2.1399800000000004, 120, 4, 'Success']","[[8728, 2, 194, 32, 12715], 2.4159300000000004, 242, 5, 'Success']","[[8728, 9522, 855, 12715], 2.1399800000000004, 120, 4, 'Success']","[[8728, 9522, 855, 12715], 2.1399800000000004, 120, 4, 'Success']","[[8728, 600, 6010, 855, 12715], 1.14137, 160, 5, 'Success']"
