Source,Target,Amount,LND1,LND2,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
1903,530,461,"[[1903, 320, 530], 2.00092, 80, 3, 'Success']","[[1903, 48, 103, 530], 1.09266, 120, 4, 'Success']","[[1903, 320, 530], 2.00092, 80, 3, 'Success']","[[1903, 320, 530], 2.00092, 80, 3, 'Success']","[[1903, 320, 530], 2.00092, 80, 3, 'Success']","[[1903, 320, 530], 2.00092, 80, 3, 'Success']","[[1903, 48, 2537, 364, 530], 1.05348, 160, 5, 'Success']"
4374,3141,7069,"[[4374, 600, 32, 3141], 12.60804, 224, 4, 'Success']","[[4374, 600, 6010, 18, 3141], 2.0353499999999998, 160, 5, 'Success']","[[4374, 600, 6010, 18, 3141], 2.0353499999999998, 160, 5, 'Success']","[[4374, 600, 6184, 18, 3141], 2.5706999999999995, 160, 5, 'Success']","[[4374, 600, 6010, 18, 3141], 2.0353499999999998, 160, 5, 'Success']","[[4374, 600, 6010, 18, 3141], 2.0353499999999998, 160, 5, 'Success']","[[4374, 1139, 6324, 4090, 18, 3141], 2.04242, 200, 6, 'Success']"
453,1562,68034,"[[453, 2, 1265, 1562], 8.92858, 98, 4, 'Failure']","[[453, 21, 6321, 3838, 1562], 3.19311, 138, 5, 'Failure']","[[453, 21, 6321, 3838, 1562], 3.19311, 138, 5, 'Failure']","[[453, 21, 26, 4289, 3838, 1562], 2.87444, 166, 6, 'Failure']","[[453, 21, 6321, 3838, 1562], 3.19311, 138, 5, 'Failure']","[[453, 21, 6321, 3838, 1562], 3.19311, 138, 5, 'Failure']","[[453, 36, 1139, 6324, 4090, 12325, 4289, 3838, 1562], 1.39819, 318, 9, 'Failure']"
9301,3778,111447,"[[9301, 6327, 609, 2537, 3778], 3.44882, 160, 5, 'Failure']","[[9301, 609, 2537, 3778], 2.33737, 120, 4, 'Failure']","[[9301, 609, 2537, 3778], 2.33737, 120, 4, 'Failure']","[[9301, 609, 2359, 796, 3778], 3.89159, 160, 5, 'Failure']","[[9301, 609, 2537, 3778], 2.33737, 120, 4, 'Failure']","[[9301, 609, 2537, 3778], 2.33737, 120, 4, 'Failure']","[[9301, 609, 459, 167, 6722, 12325, 3778], 2.4458, 234, 7, 'Failure']"
7976,867,2,"[[7976, 6562, 2290, 1559, 867], 2.00002, 160, 5, 'Success']","[[7976, 6562, 2290, 1559, 867], 2.00002, 160, 5, 'Success']","[[7976, 6562, 2290, 1559, 867], 2.00002, 160, 5, 'Success']","[[7976, 6562, 32, 867], 5.00131, 224, 4, 'Success']","[[7976, 6562, 2290, 1559, 867], 2.00002, 160, 5, 'Success']","[[7976, 6562, 2290, 1559, 867], 2.00002, 160, 5, 'Success']","[[7976, 6562, 2290, 1559, 867], 2.00002, 160, 5, 'Success']"
10170,6780,66,"[[10170, 10056, 11178, 12768, 6780], 0.011349999999999999, 160, 5, 'Success']","[[10170, 10056, 11178, 12768, 6780], 0.011349999999999999, 160, 5, 'Success']","[[10170, 10056, 11178, 12768, 6780], 0.011349999999999999, 160, 5, 'Success']","[[10170, 609, 8751, 12768, 6780], 0.05446, 160, 5, 'Success']","[[10170, 609, 10113, 12768, 6780], 0.012539999999999999, 160, 5, 'Success']","[[10170, 609, 10113, 12768, 6780], 0.012539999999999999, 160, 5, 'Success']","[[10170, 609, 19, 215, 137, 12325, 10113, 12768, 6780], 0.00608, 302, 9, 'Success']"
11463,3476,231,"[[11463, 10917, 3476], 1.02656, 80, 3, 'Success']","[[11463, 10917, 3476], 1.02656, 80, 3, 'Success']","[[11463, 10917, 3476], 1.02656, 80, 3, 'Success']","[[11463, 10917, 3476], 1.02656, 80, 3, 'Success']","[[11463, 10917, 3476], 1.02656, 80, 3, 'Success']","[[11463, 10917, 3476], 1.02656, 80, 3, 'Success']","[[11463, 855, 6876, 167, 6722, 12325, 4090, 4402, 6228, 3476], 1.0020799999999999, 354, 10, 'Success']"
10922,2232,4934,"[[10922, 855, 7042, 2232], 1.99173, 120, 4, 'Success']","[[10922, 855, 7042, 2232], 1.99173, 120, 4, 'Success']","[[10922, 855, 7042, 2232], 1.99173, 120, 4, 'Success']","[[10922, 855, 7042, 2232], 1.99173, 120, 4, 'Success']","[[10922, 855, 7042, 2232], 1.99173, 120, 4, 'Success']","[[10922, 855, 7042, 2232], 1.99173, 120, 4, 'Success']","[[10922, 855, 6876, 167, 7042, 2232], 1.03946, 190, 6, 'Success']"
10774,6614,16577,"[[10774, 4044, 21, 6614], 4.69106, 120, 4, 'Failure']","[[10774, 855, 3056, 6614], 6.1392500000000005, 120, 4, 'Success']","[[10774, 4044, 21, 6614], 4.69106, 120, 4, 'Failure']","[[10774, 855, 3056, 6614], 6.1392500000000005, 120, 4, 'Success']","[[10774, 855, 3056, 6614], 6.1392500000000005, 120, 4, 'Success']","[[10774, 855, 3056, 6614], 6.1392500000000005, 120, 4, 'Success']","[[10774, 855, 6876, 167, 2702, 3056, 6614], 3.32086, 230, 7, 'Success']"
6153,12819,261143,"[[6153, 29, 12325, 12819], 1.78343, 114, 4, 'Failure']","[[6153, 52, 177, 71, 12819], 17.87402, 116, 5, 'Failure']","[[6153, 52, 177, 71, 12819], 17.87402, 116, 5, 'Failure']","[[6153, 52, 177, 71, 12819], 17.87402, 116, 5, 'Failure']","[[6153, 52, 175, 12325, 12819], 17.87402, 132, 5, 'Failure']","[[6153, 52, 175, 12325, 12819], 17.87402, 132, 5, 'Failure']","[[6153, 52, 177, 71, 12819], 17.87402, 116, 5, 'Failure']"
