Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
3772,13059,373,"[[3772, 10119, 233, 13059], 1.35592, 114, 4, 'Success']","[[3772, 10119, 233, 13059], 1.35592, 114, 4, 'Success']","[[3772, 21, 233, 13059], 1.51617, 218, 4, 'Success']","[[3772, 10119, 233, 13059], 1.35592, 114, 4, 'Success']","[[3772, 10119, 233, 13059], 1.35592, 114, 4, 'Success']","[[3772, 1139, 6324, 5199, 12325, 13059], 0.38412, 194, 6, 'Success']"
2029,1547,284,"[[2029, 1139, 6105, 1236, 1547], 0.92491, 160, 5, 'Success']","[[2029, 1139, 6105, 1236, 1547], 0.92491, 160, 5, 'Success']","[[2029, 1139, 194, 1236, 1547], 1.73599, 160, 5, 'Success']","[[2029, 1139, 6105, 1236, 1547], 0.92491, 160, 5, 'Success']","[[2029, 1139, 6105, 1236, 1547], 0.92491, 160, 5, 'Success']","[[2029, 1139, 6324, 5199, 12325, 3974, 1236, 1547], 0.8537, 274, 8, 'Success']"
9486,10747,2059,"[[9486, 4626, 1983, 124, 10294, 10747], 2.01824, 304, 6, 'Success']","[[9486, 4626, 1983, 124, 10294, 10747], 2.01824, 304, 6, 'Success']","[[9486, 4626, 1983, 124, 10294, 10747], 2.01824, 304, 6, 'Success']","[[9486, 4626, 1983, 124, 10294, 10747], 2.01824, 304, 6, 'Success']","[[9486, 4626, 1983, 124, 10294, 10747], 2.01824, 304, 6, 'Success']","[[9486, 4626, 1983, 12634, 6764, 3297, 9510, 167, 2223, 10294, 10747], 1.54844, 488, 11, 'Success']"
4703,5405,258,"[[4703, 667, 8723, 6562, 5404, 5405], 3.0010399999999997, 200, 6, 'Success']","[[4703, 667, 8723, 6562, 5404, 5405], 3.0010399999999997, 200, 6, 'Success']","[[4703, 667, 6587, 3086, 6562, 5404, 5405], 3.0663, 228, 7, 'Success']","[[4703, 667, 8723, 6562, 5404, 5405], 3.0010399999999997, 200, 6, 'Success']","[[4703, 667, 8723, 6562, 5404, 5405], 3.0010399999999997, 200, 6, 'Success']","[[4703, 667, 12325, 3974, 6562, 5404, 5405], 3.0010399999999997, 234, 7, 'Success']"
7779,10790,3,"[[7779, 6274, 2, 612, 10790], 1.012, 242, 5, 'Success']","[[7779, 6274, 2, 612, 10790], 1.012, 242, 5, 'Success']","[[7779, 6274, 124, 233, 612, 10790], 1.01936, 298, 6, 'Success']","[[7779, 6274, 2, 612, 10790], 1.012, 242, 5, 'Success']","[[7779, 6274, 2, 612, 10790], 1.012, 242, 5, 'Success']","[[7779, 6274, 3083, 5965, 612, 10790], 1.012, 408, 6, 'Success']"
11444,9427,32,"[[11444, 9303, 62, 1378, 6911, 9427], 5.251930000000001, 200, 6, 'Success']","[[11444, 9303, 62, 1378, 6911, 9427], 5.251930000000001, 200, 6, 'Success']","[[11444, 9303, 62, 233, 9281, 6911, 9427], 4.3192200000000005, 234, 7, 'Success']","[[11444, 9303, 62, 1378, 6911, 9427], 5.251930000000001, 200, 6, 'Success']","[[11444, 9303, 62, 1378, 6911, 9427], 5.251930000000001, 200, 6, 'Success']","[[11444, 9303, 62, 175, 64, 4090, 4744, 4869, 6911, 9427], 4.25183, 316, 10, 'Success']"
13100,12484,3,"[[13100, 12507, 12076, 9608, 609, 12484], 1.10045, 200, 6, 'Success']","[[13100, 12507, 12076, 9608, 609, 12484], 1.10045, 200, 6, 'Success']","[[13100, 12507, 109, 194, 609, 12484], 1.60154, 190, 6, 'Success']","[[13100, 12507, 12076, 9608, 609, 12484], 1.10045, 200, 6, 'Success']","[[13100, 12507, 12076, 9608, 609, 12484], 1.10045, 200, 6, 'Success']","[[13100, 12507, 11314, 12163, 1806, 167, 5965, 609, 12484], 1.10039, 310, 9, 'Success']"
6713,11973,50272,"[[6713, 21, 11827, 167, 11973], 2.0508100000000002, 150, 5, 'Success']","[[6713, 21, 6463, 167, 11973], 2.10108, 144, 5, 'Success']","[[6713, 21, 24, 11844, 167, 11973], 2.15235, 282, 6, 'Failure']","[[6713, 21, 1577, 167, 11973], 2.3021700000000003, 150, 5, 'Success']","[[6713, 21, 1577, 167, 11973], 2.3021700000000003, 150, 5, 'Failure']","[[6713, 21, 1577, 167, 11973], 2.3021700000000003, 150, 5, 'Failure']"
8402,6071,47,,,,,,
6291,2415,16989,"[[6291, 6274, 36, 1139, 2415], 103.10399, 296, 5, 'Success']","[[6291, 6274, 3281, 1139, 2415], 103.12208999999999, 264, 5, 'Success']","[[6291, 6274, 36, 1139, 2415], 103.10399, 296, 5, 'Success']","[[6291, 6274, 36, 1139, 2415], 103.10399, 296, 5, 'Success']","[[6291, 6274, 36, 1139, 2415], 103.10399, 296, 5, 'Success']","[[6291, 6274, 3083, 5965, 3297, 6324, 1139, 2415], 103.12208999999999, 488, 8, 'Failure']"
11324,8349,5,"[[11324, 167, 1927, 1067, 8349], 0.00501, 264, 5, 'Success']","[[11324, 167, 1927, 1067, 8349], 0.00501, 264, 5, 'Success']","[[11324, 167, 194, 1067, 8349], 0.005509999999999999, 254, 5, 'Success']","[[11324, 167, 1927, 1067, 8349], 0.00501, 264, 5, 'Success']","[[11324, 167, 1927, 1067, 8349], 0.00501, 264, 5, 'Success']","[[11324, 167, 6722, 12325, 10113, 1067, 8349], 0.00501, 338, 7, 'Success']"
