Source,Target,Amount,LND1,LND2,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
1041,4145,31653,"[[1041, 2, 3083, 4145], 3.13365, 202, 4, 'Success']","[[1041, 2, 3083, 4145], 3.13365, 202, 4, 'Success']","[[1041, 2, 3083, 4145], 3.13365, 202, 4, 'Failure']","[[1041, 2, 3083, 4145], 3.13365, 202, 4, 'Failure']","[[1041, 2, 3083, 4145], 3.13365, 202, 4, 'Failure']","[[1041, 2, 3083, 4145], 3.13365, 202, 4, 'Failure']","[[1041, 2, 3781, 609, 2223, 3083, 4145], 3.26027, 322, 7, 'Failure']"
643,12508,139010,"[[643, 18, 5965, 12445, 12508], 1392.24179, 162, 5, 'Failure']","[[643, 4, 48, 12445, 12508], 1407.54555, 266, 5, 'Failure']","[[643, 4, 5307, 741, 12445, 12508], 1395.78621, 202, 6, 'Failure']","[[643, 4, 18, 445, 12445, 12508], 1395.78621, 306, 6, 'Failure']","[[643, 4, 48, 12445, 12508], 1407.54555, 266, 5, 'Failure']","[[643, 4, 48, 12445, 12508], 1407.54555, 266, 5, 'Failure']","[[643, 4, 321, 445, 12445, 12508], 1395.78621, 306, 6, 'Failure']"
10006,6865,7,"[[10006, 9949, 9598, 314, 6865], 1.00372, 264, 5, 'Success']","[[10006, 9949, 9598, 314, 6865], 1.00372, 264, 5, 'Success']","[[10006, 9949, 9598, 314, 6865], 1.00372, 264, 5, 'Success']","[[10006, 9949, 9598, 314, 6865], 1.00372, 264, 5, 'Success']","[[10006, 9949, 9598, 314, 6865], 1.00372, 264, 5, 'Success']","[[10006, 9949, 9598, 314, 6865], 1.00372, 264, 5, 'Success']","[[10006, 5949, 3372, 4792, 167, 11654, 308, 11837, 314, 6865], 1.00207, 410, 10, 'Success']"
7976,11154,91,"[[7976, 6562, 4338, 3642, 11057, 11154], 2.01747, 304, 6, 'Success']","[[7976, 6562, 4338, 3642, 11057, 11154], 2.01747, 304, 6, 'Success']","[[7976, 6562, 4338, 3642, 11057, 11154], 2.01747, 304, 6, 'Success']","[[7976, 6562, 4338, 3520, 11057, 11154], 2.03876, 304, 6, 'Success']","[[7976, 6562, 4338, 3642, 11057, 11154], 2.01747, 304, 6, 'Success']","[[7976, 6562, 4338, 3642, 11057, 11154], 2.01747, 304, 6, 'Success']","[[7976, 6562, 8723, 12325, 10113, 4822, 11057, 11154], 2.00018, 482, 8, 'Success']"
1298,1246,580,"[[1298, 609, 19, 1236, 1246], 1.79875, 138, 5, 'Success']","[[1298, 609, 2425, 1236, 1246], 1.79875, 160, 5, 'Success']","[[1298, 609, 19, 1236, 1246], 1.79875, 138, 5, 'Success']","[[1298, 609, 1104, 1236, 1246], 1.87031, 154, 5, 'Success']","[[1298, 609, 2425, 1236, 1246], 1.79875, 160, 5, 'Success']","[[1298, 609, 2425, 1236, 1246], 1.79875, 160, 5, 'Success']","[[1298, 609, 19, 215, 137, 12325, 3974, 1236, 1246], 1.79933, 302, 9, 'Success']"
4374,7629,1962,"[[4374, 1139, 6105, 6274, 7629], 1.4983499999999998, 264, 5, 'Failure']","[[4374, 1139, 6105, 6274, 7629], 1.4983499999999998, 264, 5, 'Failure']","[[4374, 1139, 6105, 6274, 7629], 1.4983499999999998, 264, 5, 'Failure']","[[4374, 1139, 6105, 6274, 7629], 1.4983499999999998, 264, 5, 'Failure']","[[4374, 1139, 6105, 6274, 7629], 1.4983499999999998, 264, 5, 'Failure']","[[4374, 1139, 6105, 6274, 7629], 1.4983499999999998, 264, 5, 'Failure']","[[4374, 1139, 6324, 3297, 9510, 167, 2223, 6274, 7629], 1.0098099999999999, 414, 9, 'Failure']"
9272,5399,10599,"[[9272, 9292, 21, 4822, 5399], 4.2104, 258, 5, 'Success']","[[9272, 9292, 21, 4822, 5399], 4.2104, 258, 5, 'Success']","[[9272, 9292, 21, 4822, 5399], 4.2104, 258, 5, 'Failure']","[[9272, 9292, 21, 4822, 5399], 4.2104, 258, 5, 'Failure']","[[9272, 9292, 21, 4822, 5399], 4.2104, 258, 5, 'Failure']","[[9272, 9292, 21, 4822, 5399], 4.2104, 258, 5, 'Failure']","[[9272, 9292, 9265, 609, 2223, 4822, 5399], 3.2683999999999997, 338, 7, 'Failure']"
1368,3726,115561,"[[1368, 32, 2606, 3726], 64.39812, 218, 4, 'Failure']","[[1368, 21, 12634, 855, 3726], 25.64122, 154, 5, 'Success']","[[1368, 21, 12720, 855, 3726], 25.599960000000003, 154, 5, 'Success']","[[1368, 21, 12634, 855, 3726], 25.64122, 154, 5, 'Success']","[[1368, 21, 12634, 855, 3726], 25.64122, 154, 5, 'Failure']","[[1368, 21, 12634, 855, 3726], 25.64122, 154, 5, 'Failure']","[[1368, 21, 26, 12325, 855, 3726], 25.640220000000003, 182, 6, 'Failure']"
453,8794,7,"[[453, 2, 8768, 8794], 0.98901, 202, 4, 'Success']","[[453, 2, 8768, 8794], 0.98901, 202, 4, 'Success']","[[453, 2, 8768, 8794], 0.98901, 202, 4, 'Success']","[[453, 2, 8768, 8794], 0.98901, 202, 4, 'Success']","[[453, 2, 8768, 8794], 0.98901, 202, 4, 'Success']","[[453, 2, 8768, 8794], 0.98901, 202, 4, 'Success']","[[453, 36, 609, 2223, 8768, 8794], 0.9890199999999999, 336, 6, 'Success']"
2665,4621,26,"[[2665, 609, 2223, 3083, 4621], 3e-05, 264, 5, 'Success']","[[2665, 609, 2223, 3083, 4621], 3e-05, 264, 5, 'Success']","[[2665, 609, 2223, 3083, 4621], 3e-05, 264, 5, 'Success']","[[2665, 60, 3083, 4621], 2.25143, 224, 4, 'Success']","[[2665, 609, 2223, 3083, 4621], 3e-05, 264, 5, 'Success']","[[2665, 609, 2223, 3083, 4621], 3e-05, 264, 5, 'Success']","[[2665, 609, 2223, 3083, 4621], 3e-05, 264, 5, 'Success']"
568,12914,564,"[[568, 1273, 167, 2584, 12914], 2.66571, 160, 5, 'Success']","[[568, 1273, 167, 2584, 12914], 2.66571, 160, 5, 'Success']","[[568, 1273, 167, 2584, 12914], 2.66571, 160, 5, 'Success']","[[568, 131, 3742, 2584, 12914], 2.6764499999999996, 154, 5, 'Success']","[[568, 1273, 167, 2584, 12914], 2.66571, 160, 5, 'Success']","[[568, 1273, 167, 2584, 12914], 2.66571, 160, 5, 'Success']","[[568, 11798, 855, 6876, 167, 2584, 12914], 3.5691100000000002, 240, 7, 'Success']"
5365,11468,1720,"[[5365, 855, 11468], 0.51603, 80, 3, 'Success']","[[5365, 855, 11468], 0.51603, 80, 3, 'Success']","[[5365, 855, 11468], 0.51603, 80, 3, 'Success']","[[5365, 855, 11468], 0.51603, 80, 3, 'Success']","[[5365, 855, 11468], 0.51603, 80, 3, 'Success']","[[5365, 855, 11468], 0.51603, 80, 3, 'Success']","[[5365, 2, 3781, 609, 19, 215, 137, 12325, 11468], 0.18059999999999998, 280, 9, 'Success']"
