,amount,LDKfee,LDKdly,LDKpthlnt,LDKtp,Eclair_case1fee,Eclair_case1dly,Eclair_case1pthlnt,Eclair_case1tp,CLNfee,CLNdly,CLNpthlnt,CLNtp,Eclair_case2fee,Eclair_case2dly,Eclair_case2pthlnt,Eclair_case2tp,Eclair_case3fee,Eclair_case3dly,Eclair_case3pthlnt,Eclair_case3tp,LNDfee,LNDdly,LNDpthlnt,LNDtp
3225,1263,0.055569999999999994,298,6,Success,0.00252,294,6,Success,2.3422099999999997,264,5,Success,0.00252,294,6,Success,0.00252,328,7,Success,2.3422099999999997,264,5,Success
3226,7,1.0000200000000001,70,3,Success,1.0000200000000001,70,3,Success,1.0000200000000001,70,3,Success,1.0000200000000001,70,3,Success,1.0000200000000001,70,3,Success,1.0000200000000001,70,3,Success
3227,789,4.8852,134,5,Success,4.368580000000001,154,5,Success,4.37016,150,5,Success,4.368580000000001,154,5,Success,3.44872,354,10,Success,4.368580000000001,154,5,Success
3228,9138,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Failure,0.0,472,5,Success
3229,5,2.00001,224,4,Success,2.00001,224,4,Success,2.00001,224,4,Success,2.00001,224,4,Success,1.00003,512,6,Success,2.00001,224,4,Success
3230,137,1.32001,264,5,Success,1.32001,264,5,Success,1.32001,264,5,Success,1.32001,264,5,Success,1.31355,356,8,Success,1.32001,264,5,Success
3231,9,0.8829600000000001,242,5,Success,0.8829600000000001,264,5,Success,0.8829600000000001,242,5,Success,0.8829600000000001,264,5,Success,0.8829600000000001,304,6,Success,0.8829600000000001,242,5,Success
3232,1,0.0006100000000000001,154,5,Success,0.00015000000000000001,160,5,Success,0.00015000000000000001,160,5,Success,0.00015000000000000001,160,5,Success,0.00015000000000000001,160,5,Success,0.00015000000000000001,160,5,Success
3233,620,2.1212400000000002,270,4,Success,2.1212400000000002,270,4,Success,2.1212400000000002,270,4,Success,2.1212400000000002,270,4,Success,2.1212400000000002,270,4,Success,2.1212400000000002,270,4,Success
3234,116,0.69938,264,5,Success,0.69704,296,5,Success,0.69775,264,5,Success,0.69704,296,5,Success,0.69704,296,5,Success,0.69704,296,5,Success
3235,10,1.10184,270,6,Success,1.03232,276,6,Success,3.28831,258,5,Success,1.03232,276,6,Success,1.03101,436,7,Success,3.28831,258,5,Success
3236,62113,2.4969,150,5,Success,6.79045,110,4,Success,6.79045,110,4,Success,6.79045,110,4,Success,2.4969,224,7,Success,6.72834,98,4,Success
3237,3,0.00964,264,5,Success,0.00964,264,5,Success,0.00964,264,5,Success,0.00964,264,5,Success,0.00964,408,9,Success,0.00964,264,5,Success
3238,176,1.64519,368,5,Success,1.6190799999999999,346,5,Success,1.6190799999999999,346,5,Success,1.6190799999999999,346,5,Success,1.6190799999999999,368,5,Success,1.6190799999999999,346,5,Success
3239,1,1.0,472,5,Success,1.0,472,5,Success,1.0,472,5,Success,1.0,472,5,Success,1.0,472,5,Success,1.0,472,5,Success
3240,2736,17.479149999999997,258,5,Success,17.44888,264,5,Success,17.44888,264,5,Success,17.44888,264,5,Success,17.44888,264,5,Success,17.44337,296,5,Success
3241,78,0.8793500000000001,252,5,Success,0.40423,258,5,Success,0.40423,258,5,Success,0.40423,258,5,Success,0.0351,414,9,Success,0.40423,258,5,Success
3242,15553,1.0622099999999999,264,5,Success,1.0622099999999999,264,5,Failure,1.0622099999999999,264,5,Failure,1.0622099999999999,264,5,Failure,1.0622099999999999,378,8,Failure,1.0622099999999999,264,5,Success
3243,13,1.0043,160,5,Success,1.00455,160,5,Success,1.0043,160,5,Success,1.00455,160,5,Success,1.0016,270,8,Success,1.0043,160,5,Success
3245,530,1.7000400000000002,154,5,Success,1.6431600000000002,152,4,Success,1.6431600000000002,152,4,Success,1.6431600000000002,152,4,Success,1.59,186,5,Success,1.6431600000000002,152,4,Success
3246,40,1.00796,242,5,Success,1.00396,202,4,Success,1.00396,202,4,Success,1.00396,202,4,Success,1.0012400000000001,304,6,Success,1.00396,202,4,Success
3247,31,0.060669999999999995,400,9,Success,0.01566,200,6,Success,1.0143300000000002,150,5,Success,0.01566,200,6,Success,0.0081,354,10,Success,1.0143300000000002,150,5,Success
3248,1841,1.3221800000000001,258,5,Failure,1.00552,120,4,Failure,1.00552,120,4,Failure,1.00552,120,4,Failure,1.00736,366,8,Failure,1.00552,120,4,Failure
3249,1,1.0002,80,3,Success,1.0002,80,3,Success,1.0002,80,3,Success,1.0002,80,3,Success,1.0002,80,3,Success,1.0002,80,3,Success
3250,1650,5.95465,368,5,Success,5.97121,264,5,Success,5.95631,264,5,Success,5.97121,264,5,Success,5.95631,344,7,Success,5.95631,264,5,Success
3251,1,1.0040999999999998,224,4,Success,1.0040999999999998,224,4,Success,1.0040999999999998,224,4,Success,1.0040999999999998,224,4,Success,0.0031,154,5,Success,1.0040999999999998,224,4,Success
3252,38,1.0273400000000001,120,4,Success,1.0273400000000001,120,4,Success,1.0273400000000001,120,4,Success,1.0273400000000001,120,4,Success,1.0234800000000002,150,5,Success,1.0273400000000001,120,4,Success
3253,25,1.07802,224,4,Success,1.07802,224,4,Success,1.07802,224,4,Success,1.07802,224,4,Success,0.07502,348,7,Success,1.07802,224,4,Success
3254,32,1.10069,264,5,Success,1.10069,264,5,Success,1.10069,264,5,Success,1.10069,264,5,Success,1.09903,696,8,Success,1.10069,264,5,Success
3255,4,2.00281,224,4,Success,2.00281,224,4,Success,2.00281,224,4,Success,2.00281,224,4,Success,2.00082,274,8,Success,2.00281,224,4,Success
3256,11,1.00825,120,4,Success,1.0077,120,4,Success,1.0077,120,4,Success,1.0077,120,4,Success,0.442,654,8,Success,1.00001,120,4,Success
3257,378,2.20803,264,5,Success,2.18988,264,5,Success,2.18988,264,5,Success,2.18988,264,5,Success,2.1902600000000003,312,7,Success,2.18988,264,5,Success
3258,3680,0.33488000000000007,396,6,Success,0.00368,254,5,Success,0.00368,254,5,Success,0.00368,254,5,Success,0.00368,254,5,Failure,0.00368,254,5,Success
3259,23,0.00984,188,6,Success,0.00715,160,5,Success,0.00715,160,5,Success,0.00715,160,5,Success,0.0070799999999999995,194,6,Success,0.00715,160,5,Success
3260,1809,1.6531099999999999,154,5,Success,3.19229,224,4,Success,3.19229,224,4,Success,3.19229,224,4,Success,1.3075299999999999,194,6,Success,3.19229,224,4,Success
3261,682,0.09344,188,6,Success,0.07161,138,5,Success,2.3415,500,4,Success,0.07161,138,5,Success,0.04979,228,7,Success,2.3415,500,4,Success
3262,3,1.0067599999999999,228,7,Success,1.00191,240,7,Success,2.01724,304,6,Success,1.00191,240,7,Success,1.00176,354,10,Success,2.01724,304,6,Success
3263,17,2.0523,298,6,Success,2.8880799999999995,150,5,Success,2.8880799999999995,150,5,Success,2.8880799999999995,150,5,Success,2.00011,270,8,Success,2.8880799999999995,150,5,Success
3264,1430,20.90299,424,5,Success,20.632099999999998,120,4,Success,20.632099999999998,120,4,Success,20.632099999999998,120,4,Success,19.640789999999996,190,6,Success,20.632099999999998,120,4,Success
3265,1,2.00048,194,6,Success,2.00009,190,6,Success,2.00009,190,6,Success,2.00009,190,6,Success,2.00002,314,9,Success,21.00105,150,5,Success
3266,1,1.10023,120,4,Success,1.10023,120,4,Success,1.10023,120,4,Success,1.10023,120,4,Success,1.0,234,7,Success,1.10023,120,4,Success
3267,15,0.00064,264,5,Success,0.00064,264,5,Success,0.00064,264,5,Success,0.00064,264,5,Success,1e-05,328,7,Success,0.00064,264,5,Success
3268,163,0.99587,282,6,Success,0.9794700000000001,296,5,Success,0.98045,264,5,Success,0.9794700000000001,296,5,Success,0.9794700000000001,296,5,Success,0.9794700000000001,296,5,Success
3269,101,3.5588699999999998,154,5,Success,3.5588699999999998,154,5,Success,3.5588699999999998,154,5,Success,3.5588699999999998,154,5,Success,3.55867,156,6,Success,3.55877,160,5,Success
3270,504,1.17439,154,5,Success,2.10142,120,4,Success,2.10142,120,4,Success,2.10142,120,4,Success,1.002,262,8,Success,2.10142,120,4,Success
3271,5738,1.57964,114,4,Success,1.57964,114,4,Success,1.57964,114,4,Success,1.57964,114,4,Success,0.1225,272,6,Success,1.57964,114,4,Success
3272,258,2.15423,224,4,Success,2.15423,224,4,Success,2.15423,224,4,Success,2.15423,224,4,Success,1.14891,790,6,Success,2.15423,224,4,Success
3273,3,0.00338,114,4,Success,0.00135,120,4,Success,1.00434,184,3,Success,0.00135,120,4,Success,0.00082,436,10,Success,1.00434,184,3,Success
3274,284,1.7007499999999998,298,6,Success,1.85556,264,5,Success,1.85556,264,5,Success,1.85556,264,5,Success,0.8522799999999999,428,9,Success,1.85556,264,5,Success
3275,47,2.01013,148,5,Success,2.0010600000000003,154,5,Success,2.0010600000000003,154,5,Success,2.0010600000000003,154,5,Success,2.0008700000000004,234,7,Success,2.0010600000000003,154,5,Success
3276,28,1.00003,328,4,Success,1.00003,328,4,Success,1.00003,328,4,Success,1.00003,328,4,Success,1.00048,294,6,Success,1.00003,328,4,Success
3277,5,1.0308599999999999,298,6,Success,0.01586,294,6,Success,1.01825,264,5,Success,0.01586,294,6,Success,0.01537,398,6,Success,1.01825,264,5,Success
3279,18,1.0038399999999998,138,5,Success,1.02162,224,4,Success,1.02162,224,4,Success,1.02162,224,4,Success,1.0001399999999998,270,8,Success,1.02162,224,4,Success
3280,7997,25.002019999999998,224,4,Success,25.002019999999998,224,4,Success,25.002019999999998,224,4,Success,25.002019999999998,224,4,Success,25.04213,264,5,Success,25.002019999999998,224,4,Success
3281,3,3.00021,120,4,Success,3.00021,120,4,Success,3.00021,120,4,Success,3.00021,120,4,Success,3.00002,314,9,Success,3.00021,120,4,Success
3282,11404,1.722,144,5,Success,5.13237,80,3,Success,5.13237,80,3,Success,5.13237,80,3,Success,1.722,144,5,Success,5.13237,80,3,Success
3284,695,1.00278,264,5,Success,1.00278,264,5,Success,1.00278,264,5,Success,1.00278,264,5,Success,1.00278,378,8,Success,1.00278,264,5,Success
3285,46,2.0001,264,5,Success,2.0001,264,5,Success,2.0001,264,5,Success,2.0001,264,5,Success,2.0001,264,5,Success,2.0001,264,5,Success
3286,1,0.00011,94,4,Success,2e-05,100,4,Success,2e-05,100,4,Success,2e-05,100,4,Success,2e-05,100,4,Success,2e-05,100,4,Success
3287,3,2.0035100000000003,328,4,Success,1.00221,264,5,Success,2.0035100000000003,328,4,Success,1.00221,264,5,Success,1.00201,330,8,Success,2.0035100000000003,328,4,Success
3288,18783,3.1208400000000003,162,6,Failure,2.9356400000000002,154,5,Success,21.74189,120,4,Success,2.9356400000000002,154,5,Success,2.07612,268,8,Failure,21.74189,120,4,Success
3289,27,11.14052,252,5,Success,11.14047,224,4,Success,11.14047,224,4,Success,11.14047,224,4,Success,11.1351,264,5,Success,11.14047,224,4,Success
3290,2,2.0,120,4,Success,2.0,120,4,Success,2.0,120,4,Success,2.0,120,4,Success,2.0,120,4,Success,2.0,120,4,Success
3291,164,2.57425,224,4,Success,2.57425,224,4,Success,2.57425,224,4,Success,2.57425,224,4,Success,1.4932999999999998,302,8,Success,2.57425,224,4,Success
3292,17,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Failure,0.0,472,5,Failure,0.0,472,5,Success
3293,83,1.07015,148,5,Success,1.01138,120,4,Success,1.01138,120,4,Success,1.01138,120,4,Success,1.00207,190,6,Success,1.01138,120,4,Success
3294,11,0.033,368,5,Success,0.033,368,5,Success,0.033,368,5,Success,0.033,368,5,Success,0.0,616,6,Failure,1.03601,368,5,Success
3295,24540,17.97099,254,5,Failure,17.97099,254,5,Failure,17.97099,254,5,Failure,17.97099,254,5,Failure,17.97099,254,5,Failure,17.97099,254,5,Failure
3296,7701,4.50334,154,5,Success,3.5557999999999996,160,5,Success,3.5557999999999996,160,5,Success,3.5557999999999996,160,5,Success,2.07801,270,8,Success,3.5557999999999996,160,5,Success
3297,835,2.50257,288,6,Success,2.50257,254,5,Success,2.50257,254,5,Success,2.50257,254,5,Success,1.25249,180,6,Failure,2.50257,254,5,Success
3298,204,0.09057,480,4,Success,0.09057,480,4,Success,0.09057,480,4,Success,0.09057,480,4,Success,0.0218,374,11,Success,0.09057,480,4,Success
3299,291,2.00058,80,3,Success,2.00058,80,3,Success,2.00058,80,3,Success,2.00058,80,3,Success,1.87529,276,6,Success,2.00058,80,3,Success
3300,66,2.00298,264,5,Success,2.00298,264,5,Success,2.00298,264,5,Success,2.00298,264,5,Success,2.00067,368,8,Success,2.00298,264,5,Success
3301,3363,1.19169,132,5,Success,1.0134400000000001,160,5,Success,1.0134400000000001,160,5,Success,1.0134400000000001,160,5,Success,1.01008,302,9,Success,1.0134400000000001,160,5,Success
3302,3285,10.79737,372,8,Success,11.345600000000001,264,5,Success,11.345600000000001,264,5,Success,11.345600000000001,264,5,Success,9.885660000000001,488,8,Success,11.345600000000001,264,5,Success
3303,10019,33.0037,238,5,Success,32.77253,244,5,Success,32.77253,244,5,Success,32.77253,244,5,Success,32.77253,244,5,Success,32.77253,244,5,Success
3304,93,2.25711,278,6,Success,1.29016,408,6,Success,2.21462,266,5,Success,1.29016,408,6,Success,1.2874599999999998,482,8,Success,2.2117899999999997,370,5,Success
3305,15422,2.03084,98,4,Failure,2.03084,98,4,Failure,2.03084,98,4,Failure,2.03084,98,4,Failure,2.03084,98,4,Failure,2.03084,98,4,Failure
3306,175228,19.29853,326,7,Failure,133.26788,184,3,Failure,133.26788,184,3,Failure,133.26788,184,3,Failure,110.02262999999999,264,5,Failure,133.26788,184,3,Failure
3307,124,18.086529999999996,160,5,Success,19.069009999999995,224,4,Success,19.069009999999995,224,4,Success,19.069009999999995,224,4,Success,18.058249999999997,174,7,Success,19.069009999999995,224,4,Success
3308,30,1.00228,114,4,Success,1.00228,114,4,Success,1.00228,114,4,Success,1.00228,114,4,Success,1.00228,114,4,Success,1.00228,114,4,Success
3309,1,1.0067899999999999,368,5,Success,0.0032400000000000003,264,5,Success,0.0032400000000000003,264,5,Success,0.0032400000000000003,264,5,Success,0.00305,448,7,Success,0.0032400000000000003,264,5,Success
3310,394,1.15841,120,4,Success,1.15841,120,4,Success,1.15841,120,4,Success,1.15841,120,4,Success,1.0110699999999997,302,9,Success,1.15841,120,4,Success
3311,2,0.00674,292,6,Success,0.006,264,5,Success,0.006,264,5,Success,0.006,264,5,Success,1e-05,304,6,Success,0.006,264,5,Success
3312,6,1.0013400000000001,114,4,Success,1.0012100000000002,120,4,Success,1.0012100000000002,120,4,Success,1.0012100000000002,120,4,Success,1.0000600000000002,150,5,Success,1.0012100000000002,120,4,Success
3313,2198,0.9839499999999999,298,6,Success,0.68143,282,6,Success,0.68143,282,6,Success,0.68143,282,6,Success,0.51195,536,10,Success,0.68143,282,6,Success
3314,38,3.13306,224,4,Success,1.15215,224,4,Success,1.15215,224,4,Success,1.15215,224,4,Success,1.15215,224,4,Success,1.15215,224,4,Success
3315,27953,30.45666,296,4,Success,30.45666,296,4,Success,30.45666,296,4,Success,30.45666,296,4,Success,30.12089,352,6,Success,30.45666,296,4,Success
3316,207,1.1449200000000002,224,4,Success,1.10392,120,4,Success,1.10392,120,4,Success,1.10392,120,4,Success,0.12463999999999999,394,11,Success,1.10392,120,4,Success
3317,12093,2.6330099999999996,344,7,Success,3.09675,304,6,Success,3.09675,304,6,Success,3.09675,304,6,Failure,2.14511,418,9,Failure,3.09675,304,6,Success
3318,8699,1.2179,148,5,Success,1.3566999999999998,224,4,Success,6.3495,184,3,Success,1.3566999999999998,224,4,Success,1.0526,200,6,Success,6.3495,184,3,Success
3319,517,0.26008000000000003,292,6,Success,0.0517,290,5,Success,0.0517,290,5,Success,0.0517,290,5,Success,0.0517,290,5,Success,0.0517,290,5,Success
3320,636,1.07687,242,5,Success,1.0658800000000002,120,4,Success,1.0658800000000002,120,4,Success,1.0658800000000002,120,4,Success,1.06424,168,6,Success,1.0658800000000002,120,4,Success
3321,1,0.00021,668,4,Success,0.00015000000000000001,664,4,Success,0.00015000000000000001,664,4,Success,0.00015000000000000001,664,4,Success,0.00015000000000000001,708,5,Success,0.00015000000000000001,664,4,Success
3322,5581,97.52126000000001,264,5,Success,97.52126000000001,264,5,Success,97.52126000000001,264,5,Success,97.52126000000001,264,5,Success,97.52126000000001,304,6,Success,97.52126000000001,264,5,Success
3323,9798,9.15751,332,7,Success,11.95833,254,5,Success,11.95833,254,5,Success,11.95833,254,5,Success,9.15751,332,7,Success,11.95833,254,5,Success
3324,56593,5.7745,184,3,Failure,5.7745,184,3,Failure,5.7745,184,3,Failure,5.7745,184,3,Failure,6.716,114,4,Success,5.7745,184,3,Failure
3325,3,2.00091,148,5,Success,2.00091,148,5,Success,2.00091,148,5,Success,2.00091,148,5,Success,2.00085,264,8,Success,2.00091,148,5,Success
3326,162,0.06075,258,5,Success,0.05864,120,4,Success,0.05864,120,4,Success,0.05864,120,4,Success,0.05864,120,4,Success,0.05864,120,4,Success
3327,1497,11.76204,264,5,Success,11.76204,264,5,Success,11.76204,264,5,Success,11.76204,264,5,Success,10.15662,342,9,Success,11.76204,264,5,Success
3328,132,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success
3329,461,1.00516,424,5,Success,1.12214,280,4,Success,1.12214,280,4,Success,1.12214,280,4,Success,1.00455,320,5,Success,1.12214,280,4,Success
3330,37,2.00008,224,4,Success,2.00008,224,4,Success,2.00008,224,4,Success,2.00008,224,4,Success,2.00012,344,7,Success,2.00008,224,4,Success
3331,1,1.0005,110,4,Success,1.0005,110,4,Success,1.0005,110,4,Success,1.0005,110,4,Success,1.00033,150,5,Success,1.0005,110,4,Success
3333,117,2.03008,148,5,Success,2.0003599999999997,150,5,Success,2.0003599999999997,150,5,Success,2.0003599999999997,150,5,Success,2.0003599999999997,150,5,Success,2.0003599999999997,150,5,Success
3334,1804,3.6315799999999996,368,5,Failure,3.62256,400,5,Failure,3.62256,346,5,Failure,3.62256,400,5,Failure,2.00721,374,8,Failure,3.00542,264,5,Failure
3335,101,1.02535,258,5,Success,1.02535,258,5,Success,1.02535,258,5,Success,1.02535,258,5,Success,1.00353,448,10,Success,1.02535,258,5,Success
3336,3,15.01084,272,7,Success,15.0104,232,6,Success,15.0104,232,6,Success,15.0104,232,6,Success,15.01026,354,10,Success,26.012,242,5,Success
3337,21407,2.04282,80,3,Success,2.04282,80,3,Success,2.04282,80,3,Success,2.04282,80,3,Success,1.1946799999999997,494,11,Success,2.04282,80,3,Success
3338,138188,69.56168,80,3,Success,69.56168,80,3,Success,69.56168,80,3,Success,69.56168,80,3,Success,69.39073,160,5,Success,69.56168,80,3,Success
3339,79,0.09205,368,5,Success,0.08414,368,5,Success,0.08414,368,5,Success,0.08414,368,5,Success,0.08414,442,7,Success,0.08414,368,5,Success
3340,5263,16.813109999999998,336,6,Success,16.813109999999998,336,6,Success,16.81412,304,6,Success,16.813109999999998,336,6,Success,16.813109999999998,336,6,Success,16.81412,304,6,Success
3341,6,0.008879999999999999,142,5,Success,0.00061,120,4,Success,0.00061,120,4,Success,0.00061,120,4,Success,0.00061,120,4,Success,0.00061,120,4,Success
3342,6,1.0043900000000001,120,4,Success,1.0043900000000001,120,4,Success,1.0043900000000001,120,4,Success,1.0043900000000001,120,4,Success,1.0031400000000001,234,7,Success,1.0043900000000001,120,4,Success
3343,2,0.00635,282,6,Success,0.00622,242,5,Success,0.00622,242,5,Success,0.00622,242,5,Success,0.006,522,9,Success,0.00622,242,5,Success
3344,537,3.26954,224,4,Success,3.26954,224,4,Success,3.26954,224,4,Success,3.26954,224,4,Success,2.52162,384,11,Success,3.26954,224,4,Success
3345,64,0.73594,308,5,Success,1.24318,280,4,Success,1.24318,280,4,Success,1.24318,280,4,Success,0.11857000000000001,360,6,Success,1.01229,120,4,Success
3346,37,0.04959,82,3,Success,0.01077,80,3,Success,0.01077,80,3,Success,0.01077,80,3,Success,0.00933,138,5,Success,0.01077,80,3,Success
3347,896,4.34647,368,5,Success,3.8979299999999997,264,5,Success,3.8979299999999997,264,5,Success,3.8979299999999997,264,5,Success,3.6918999999999995,408,6,Success,3.8979299999999997,264,5,Success
3348,8,1.00262,224,4,Success,1.00262,224,4,Success,1.00262,224,4,Success,1.00262,224,4,Success,1.0019500000000001,662,8,Success,1.00262,224,4,Success
3349,25,2.2532400000000004,298,6,Success,2.2571600000000003,264,5,Success,2.2571600000000003,264,5,Success,2.2571600000000003,264,5,Success,2.2514100000000004,300,7,Success,2.2571600000000003,264,5,Success
3350,56,2.0661500000000004,224,4,Success,0.04004,190,6,Success,1.60019,280,4,Success,0.04004,190,6,Success,0.0378,230,7,Success,1.60019,280,4,Success
3351,1254,1.13166,138,5,Success,1.13166,138,5,Success,3.8826400000000003,224,4,Success,1.13166,138,5,Success,1.13166,138,5,Success,3.8826400000000003,224,4,Success
3352,115,1.0099799999999999,154,5,Success,1.0099799999999999,154,5,Success,1.0099799999999999,154,5,Success,1.0099799999999999,154,5,Success,1.0056999999999996,280,8,Success,1.0099799999999999,154,5,Success
3353,12255,2.48399,224,7,Failure,7.9397,200,6,Failure,186.09484,162,5,Success,7.9397,200,6,Failure,1.66279,418,9,Failure,186.09484,162,5,Success
3354,1125,0.0,184,3,Success,0.0,184,3,Success,0.0,184,3,Success,0.0,184,3,Success,0.0,184,3,Success,0.0,184,3,Success
3355,17,1.49034,74,3,Success,1.49034,74,3,Success,1.49034,74,3,Success,1.49034,74,3,Success,1.49034,74,3,Success,1.49034,74,3,Success
3356,327,1.3620299999999999,158,5,Success,2.32758,224,4,Success,2.32758,224,4,Success,2.32758,224,4,Success,1.1462599999999998,344,10,Success,2.32758,224,4,Success
3357,459,2.3809199999999997,120,4,Success,2.3809199999999997,120,4,Success,2.3809199999999997,120,4,Success,2.3809199999999997,120,4,Success,1.0022999999999997,160,5,Success,2.3809199999999997,120,4,Success
3358,33,1.12165,348,7,Success,1.0001,296,5,Success,1.0001,296,5,Success,1.0001,296,5,Success,1.00013,294,6,Success,1.0001,296,5,Success
3359,208,1.00042,264,5,Success,1.00042,264,5,Success,1.00042,264,5,Success,1.00042,264,5,Success,1.00042,264,5,Success,1.00042,264,5,Success
3360,134234,2.6711799999999997,160,5,Success,27.430640000000004,120,4,Success,27.430640000000004,120,4,Success,27.430640000000004,120,4,Success,3.84236,160,5,Success,27.430640000000004,120,4,Success
3361,7,1.02401,224,4,Success,1.02401,224,4,Success,1.02401,224,4,Success,1.02401,224,4,Success,1.02401,492,8,Success,1.02401,224,4,Success
3363,871,2.62374,368,5,Success,2.62374,368,5,Success,2.62374,368,5,Success,2.62374,368,5,Success,2.61588,702,12,Success,2.62374,368,5,Success
3364,531,1.10832,160,5,Success,1.10832,160,5,Success,3.59706,120,4,Success,1.10832,160,5,Success,1.10832,160,5,Success,3.59706,120,4,Success
3365,3,1.00951,114,4,Success,1.00951,114,4,Success,1.00951,114,4,Success,1.00951,114,4,Success,1.00001,234,7,Success,1.009,120,4,Success
3366,6021,1.02508,120,4,Success,1.02508,120,4,Success,1.02508,120,4,Success,1.02508,120,4,Success,1.02508,142,5,Success,1.02508,120,4,Success
3367,1301,0.42787,154,5,Success,0.42787,154,5,Success,0.42787,154,5,Success,0.42787,154,5,Success,0.24700999999999998,332,7,Success,0.42787,154,5,Success
3368,5963,24.887849999999997,154,5,Success,24.87588,160,5,Success,24.887849999999997,154,5,Success,24.87588,160,5,Success,24.87588,172,6,Success,24.87588,160,5,Success
3369,14,0.04351000000000001,154,5,Success,0.042100000000000005,160,5,Success,0.04209000000000001,160,5,Success,0.042100000000000005,160,5,Success,0.04203000000000001,178,6,Success,0.04209000000000001,160,5,Success
3370,7955,6.2163200000000005,224,4,Success,6.2163200000000005,224,4,Success,6.2163200000000005,224,4,Success,6.2163200000000005,224,4,Success,5.3357,242,5,Success,6.2163200000000005,224,4,Success
3371,203,2.041,160,5,Success,2.0206999999999997,160,5,Success,2.0206999999999997,160,5,Success,2.0206999999999997,160,5,Success,2.0206999999999997,160,5,Success,2.0206999999999997,160,5,Success
3372,5289,4.33308,160,5,Success,4.33308,160,5,Success,4.33308,160,5,Success,4.33308,160,5,Success,3.5606099999999996,298,9,Success,4.33308,160,5,Success
3373,117,19.227240000000002,154,5,Success,19.119150000000005,138,5,Success,19.119150000000005,138,5,Success,19.119150000000005,138,5,Success,19.119150000000005,156,6,Success,19.119150000000005,138,5,Success
3374,1464,1.32107,326,6,Success,1.10439,286,5,Success,1.10439,286,5,Success,1.10439,286,5,Success,1.10439,286,5,Success,1.10439,286,5,Success
3375,100,3.2566200000000003,104,4,Success,3.2566200000000003,104,4,Success,3.2566200000000003,104,4,Success,3.2566200000000003,104,4,Success,3.2566200000000003,104,4,Success,3.2566200000000003,104,4,Success
3376,102890,3.3086699999999998,160,5,Failure,18.77426,160,5,Failure,12.4959,120,4,Failure,18.77426,160,5,Failure,4.01445,200,6,Success,12.4959,120,4,Failure
3377,135600,4.16962,264,5,Failure,13.33995,140,5,Failure,16.37369,120,4,Failure,13.33995,140,5,Failure,6.54986,234,7,Success,16.37369,120,4,Failure
