Source,Target,Amount,LND1,LND2,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
2806,1523,169,"[[2806, 149, 1659, 1236, 1523], 0.50817, 264, 5, 'Success']","[[2806, 149, 1659, 1236, 1523], 0.50817, 264, 5, 'Success']","[[2806, 5339, 2537, 1236, 1523], 0.5131100000000001, 160, 5, 'Success']","[[2806, 149, 194, 1236, 1523], 0.52512, 264, 5, 'Success']","[[2806, 149, 1659, 1236, 1523], 0.50817, 264, 5, 'Success']","[[2806, 149, 1659, 1236, 1523], 0.50817, 264, 5, 'Success']","[[2806, 11446, 11278, 12325, 3974, 1236, 1523], 0.507, 234, 7, 'Success']"
6213,6770,9198,"[[6213, 10, 4479, 6770], 11.94737, 120, 4, 'Success']","[[6213, 10, 4479, 6770], 11.94737, 120, 4, 'Success']","[[6213, 10, 645, 167, 5101, 6770], 1.24835, 190, 6, 'Success']","[[6213, 10, 645, 855, 6770], 4.68877, 160, 5, 'Success']","[[6213, 10, 17, 855, 6770], 3.3907999999999996, 160, 5, 'Success']","[[6213, 10, 17, 855, 6770], 3.3907999999999996, 160, 5, 'Success']","[[6213, 10, 645, 12325, 167, 5101, 6770], 1.24835, 224, 7, 'Success']"
10561,9923,50409,"[[10561, 10294, 4822, 3083, 8688, 9512, 9923], 156.78151, 552, 7, 'Failure']","[[10561, 10294, 10621, 612, 8688, 9512, 9923], 159.84107, 344, 7, 'Failure']","[[10561, 10294, 3520, 84, 8688, 9512, 9923], 157.93621000000002, 344, 7, 'Failure']","[[10561, 10294, 3520, 6020, 8688, 9512, 9923], 161.98991999999998, 344, 7, 'Failure']","[[10561, 10294, 10621, 612, 8688, 9512, 9923], 159.84107, 344, 7, 'Failure']","[[10561, 10294, 10621, 612, 8688, 9512, 9923], 159.84107, 344, 7, 'Failure']","[[10561, 10294, 1875, 321, 886, 8688, 9512, 9923], 158.94021, 384, 8, 'Failure']"
11172,4519,961787,"[[11172, 167, 5965, 3083, 4519], 0.96179, 254, 5, 'Failure']","[[11172, 18, 3283, 3083, 4519], 3.92358, 264, 5, 'Failure']","[[11172, 18, 3283, 3083, 4519], 3.92358, 264, 5, 'Failure']","[[11172, 167, 459, 3083, 4519], 2.92358, 264, 5, 'Failure']","[[11172, 18, 3283, 3083, 4519], 3.92358, 264, 5, 'Failure']","[[11172, 18, 3283, 3083, 4519], 3.92358, 264, 5, 'Failure']","[[11172, 18, 3283, 3083, 4519], 3.92358, 264, 5, 'Failure']"
6991,855,3146849,"[[6991, 855], 0, 40, 2, 'Failure']","[[6991, 78, 173, 855], 175.3267, 98, 4, 'Failure']","[[6991, 78, 173, 855], 175.3267, 98, 4, 'Failure']","[[6991, 855], 0, 40, 2, 'Failure']","[[6991, 78, 173, 855], 175.3267, 98, 4, 'Failure']","[[6991, 78, 173, 855], 175.3267, 98, 4, 'Failure']","[[6991, 78, 173, 855], 175.3267, 98, 4, 'Failure']"
13056,5450,27314484,"[[13056, 12445, 2223, 4822, 5450], 9286.92456, 268, 5, 'Failure']","[[13056, 12445, 3083, 4822, 5450], 273117.52552, 372, 5, 'Failure']","[[13056, 12445, 3083, 4822, 5450], 273117.52552, 372, 5, 'Failure']","[[13056, 12445, 1067, 233, 6020, 4822, 5450], 118.4281, 342, 7, 'Failure']","[[13056, 12445, 3083, 4822, 5450], 273117.52552, 372, 5, 'Failure']","[[13056, 12445, 3083, 4822, 5450], 273117.52552, 372, 5, 'Failure']","[[13056, 12445, 3083, 4822, 5450], 273117.52552, 372, 5, 'Failure']"
5700,5585,7,"[[5700, 4822, 2537, 5585], 0.021070000000000002, 224, 4, 'Success']","[[5700, 4822, 2537, 5585], 0.021070000000000002, 224, 4, 'Success']","[[5700, 4822, 2537, 5585], 0.021070000000000002, 224, 4, 'Success']","[[5700, 4822, 2223, 5585], 0.02842, 224, 4, 'Success']","[[5700, 4822, 2537, 5585], 0.021070000000000002, 224, 4, 'Success']","[[5700, 4822, 2537, 5585], 0.021070000000000002, 224, 4, 'Success']","[[5700, 4822, 10113, 12325, 167, 5585], 0.02101, 288, 6, 'Success']"
3260,10543,64,"[[3260, 21, 251, 12768, 10543], 1.00108, 264, 5, 'Success']","[[3260, 21, 251, 12768, 10543], 1.00108, 264, 5, 'Success']","[[3260, 21, 251, 12768, 10543], 1.00108, 264, 5, 'Success']","[[3260, 990, 32, 10543], 2.14445, 224, 4, 'Success']","[[3260, 990, 32, 10543], 2.14445, 224, 4, 'Success']","[[3260, 990, 32, 10543], 2.14445, 224, 4, 'Success']","[[3260, 21, 12634, 6764, 3297, 9510, 167, 6722, 3928, 12768, 10543], 1.0001799999999998, 394, 11, 'Success']"
8716,12490,701,"[[8716, 32, 134, 12490], 2.351, 224, 4, 'Success']","[[8716, 32, 134, 12490], 2.351, 224, 4, 'Success']","[[8716, 32, 134, 12490], 2.351, 224, 4, 'Success']","[[8716, 32, 134, 12490], 2.351, 224, 4, 'Success']","[[8716, 32, 134, 12490], 2.351, 224, 4, 'Success']","[[8716, 32, 134, 12490], 2.351, 224, 4, 'Success']","[[8716, 8702, 220, 15, 134, 12490], 1.01504, 200, 6, 'Success']"
3510,157,9330,"[[3510, 177, 50, 157], 2.76315, 98, 4, 'Success']","[[3510, 177, 50, 157], 2.76315, 98, 4, 'Success']","[[3510, 177, 50, 157], 2.76315, 98, 4, 'Success']","[[3510, 177, 50, 157], 2.76315, 98, 4, 'Success']","[[3510, 177, 50, 157], 2.76315, 98, 4, 'Success']","[[3510, 177, 50, 157], 2.76315, 98, 4, 'Success']","[[3510, 6562, 8723, 167, 12099, 157], 1.3096400000000001, 184, 6, 'Success']"
