Source,Target,Amount,LND1,LND2,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
1001,11403,123,"[[1001, 609, 858, 167, 11403], 0.00036, 150, 5, 'Success']","[[1001, 609, 858, 167, 11403], 0.00036, 150, 5, 'Success']","[[1001, 609, 858, 167, 11403], 0.00036, 150, 5, 'Success']","[[1001, 57, 167, 11403], 2.25689, 110, 4, 'Success']","[[1001, 609, 858, 167, 11403], 0.00036, 150, 5, 'Success']","[[1001, 609, 858, 167, 11403], 0.00036, 150, 5, 'Success']","[[1001, 609, 19, 215, 137, 12325, 167, 11403], 0.00036, 252, 8, 'Success']"
10774,7655,5310,"[[10774, 855, 8301, 7218, 7655], 1.062, 264, 5, 'Failure']","[[10774, 855, 2223, 7218, 7655], 1.062, 264, 5, 'Failure']","[[10774, 855, 2223, 7218, 7655], 1.062, 264, 5, 'Failure']","[[10774, 855, 2223, 7218, 7655], 1.062, 264, 5, 'Failure']","[[10774, 855, 2223, 7218, 7655], 1.062, 264, 5, 'Failure']","[[10774, 855, 2223, 7218, 7655], 1.062, 264, 5, 'Failure']","[[10774, 855, 6876, 167, 2223, 7218, 7655], 0.03717, 334, 7, 'Failure']"
1137,13072,14403,"[[1137, 609, 124, 5468, 13072], 3.3415, 160, 5, 'Success']","[[1137, 968, 855, 5468, 13072], 6.0786999999999995, 160, 5, 'Failure']","[[1137, 8688, 2, 2869, 5468, 13072], 1.23045, 172, 6, 'Failure']","[[1137, 968, 855, 5468, 13072], 6.0786999999999995, 160, 5, 'Failure']","[[1137, 8688, 3748, 5468, 13072], 3.5875500000000002, 160, 5, 'Failure']","[[1137, 8688, 3748, 5468, 13072], 3.5875500000000002, 160, 5, 'Failure']","[[1137, 463, 12325, 3974, 3352, 2767, 5468, 13072], 2.20164, 274, 8, 'Failure']"
1368,12398,254006,"[[1368, 21, 124, 12398], 59.67544, 114, 4, 'Failure']","[[1368, 21, 124, 12398], 59.67544, 114, 4, 'Failure']","[[1368, 21, 124, 12398], 59.67544, 114, 4, 'Failure']","[[1368, 21, 124, 12398], 59.67544, 114, 4, 'Failure']","[[1368, 21, 124, 12398], 59.67544, 114, 4, 'Failure']","[[1368, 21, 124, 12398], 59.67544, 114, 4, 'Failure']","[[1368, 21, 26, 12325, 124, 12398], 62.216089999999994, 182, 6, 'Failure']"
1515,4786,4,"[[1515, 2, 48, 4786], 0.0008, 98, 4, 'Success']","[[1515, 2, 48, 4786], 0.0008, 98, 4, 'Success']","[[1515, 2, 48, 4786], 0.0008, 98, 4, 'Success']","[[1515, 2, 32, 4786], 1.002, 202, 4, 'Success']","[[1515, 2, 48, 4786], 0.0008, 98, 4, 'Success']","[[1515, 2, 48, 4786], 0.0008, 98, 4, 'Success']","[[1515, 2, 3781, 609, 19, 215, 48, 4786], 0.00041000000000000005, 236, 8, 'Success']"
8560,3050,13,"[[8560, 6487, 5949, 1139, 3050], 0.042910000000000004, 160, 5, 'Success']","[[8560, 6487, 5949, 1139, 3050], 0.042910000000000004, 160, 5, 'Success']","[[8560, 6487, 5949, 1139, 3050], 0.042910000000000004, 160, 5, 'Success']","[[8560, 6487, 5949, 1139, 3050], 0.042910000000000004, 160, 5, 'Success']","[[8560, 6487, 5949, 1139, 3050], 0.042910000000000004, 160, 5, 'Success']","[[8560, 6487, 5949, 1139, 3050], 0.042910000000000004, 160, 5, 'Success']","[[8560, 9420, 7927, 10171, 12325, 36, 1139, 3050], 0.03913, 306, 8, 'Success']"
6153,1600,794,"[[6153, 29, 32, 1600], 1.3978, 224, 4, 'Success']","[[6153, 29, 48, 301, 1600], 0.47803, 160, 5, 'Failure']","[[6153, 29, 48, 301, 1600], 0.47803, 160, 5, 'Failure']","[[6153, 29, 32, 1600], 1.3978, 224, 4, 'Success']","[[6153, 29, 32, 1600], 1.3978, 224, 4, 'Success']","[[6153, 29, 32, 1600], 1.3978, 224, 4, 'Success']","[[6153, 29, 12325, 3462, 301, 1600], 0.39859, 194, 6, 'Success']"
453,12797,5080,"[[453, 2, 381, 349, 12797], 1.05688, 138, 5, 'Success']","[[453, 2, 381, 349, 12797], 1.05688, 138, 5, 'Failure']","[[453, 2, 381, 349, 12797], 1.05688, 138, 5, 'Failure']","[[453, 2, 381, 349, 12797], 1.05688, 138, 5, 'Failure']","[[453, 2, 381, 349, 12797], 1.05688, 138, 5, 'Failure']","[[453, 2, 381, 349, 12797], 1.05688, 138, 5, 'Failure']","[[453, 36, 1139, 6324, 3297, 9510, 167, 349, 12797], 0.07212, 352, 9, 'Failure']"
7971,5262,40349,"[[7971, 6622, 6519, 314, 5262], 1.04235, 264, 5, 'Success']","[[7971, 3111, 6372, 314, 5262], 2.0817, 264, 5, 'Failure']","[[7971, 4744, 445, 84, 5262], 2.0807, 160, 5, 'Success']","[[7971, 4744, 445, 84, 5262], 2.0807, 160, 5, 'Success']","[[7971, 3111, 6372, 314, 5262], 2.0817, 264, 5, 'Failure']","[[7971, 3111, 6372, 314, 5262], 2.0817, 264, 5, 'Failure']","[[7971, 3111, 3281, 609, 19, 215, 137, 12325, 10113, 84, 5262], 2.2027500000000004, 382, 11, 'Success']"
6268,3554,107350,"[[6268, 11315, 58, 70, 3554], 27.45462, 154, 5, 'Success']","[[6268, 6263, 6320, 1139, 70, 3554], 21.31954, 200, 6, 'Success']","[[6268, 11315, 13001, 12325, 175, 70, 3554], 9.799399999999999, 206, 7, 'Success']","[[6268, 11315, 5059, 1139, 70, 3554], 15.9516, 200, 6, 'Success']","[[6268, 6263, 6320, 1139, 70, 3554], 21.31954, 200, 6, 'Success']","[[6268, 6263, 6320, 1139, 70, 3554], 21.31954, 200, 6, 'Success']","[[6268, 6263, 6320, 2537, 1983, 60, 175, 70, 3554], 11.549909999999999, 276, 9, 'Success']"
