Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
50,6980,19766103,"[[50, 18, 6980], 1110.15291, 80, 3, 'Failure']","[[50, 6980], 1089.38566, 40, 2, 'Failure']","[[50, 6980], 1089.38566, 40, 2, 'Failure']","[[50, 6980], 1089.38566, 40, 2, 'Failure']","[[50, 6980], 1089.38566, 40, 2, 'Failure']","[[50, 177, 796, 6980], 1110.15291, 98, 4, 'Failure']"
609,398,15559575,"[[609, 2359, 398], 94.35753000000001, 80, 3, 'Failure']","[[609, 459, 398], 32.11916, 80, 3, 'Failure']","[[609, 2425, 1879, 398], 15.55957, 120, 4, 'Failure']","[[609, 63, 173, 59, 398], 2414.06993, 116, 5, 'Failure']","[[609, 63, 173, 59, 398], 2414.06993, 116, 5, 'Failure']","[[609, 63, 173, 59, 398], 2414.06993, 116, 5, 'Failure']"
445,48,61088905,"[[445, 48], 6109.8905, 144, 2, 'Failure']","[[445, 48], 6109.8905, 144, 2, 'Failure']","[[445, 12148, 12325, 48], 62.0889, 108, 4, 'Failure']","[[445, 321, 56, 48], 3486.32438, 120, 4, 'Success']","[[445, 321, 56, 48], 3486.32438, 120, 4, 'Failure']","[[445, 321, 56, 48], 3486.32438, 120, 4, 'Failure']"
10294,1236,179375,"[[10294, 3870, 1236], 539.3079200000001, 184, 3, 'Failure']","[[10294, 1875, 1236], 539.3079200000001, 184, 3, 'Success']","[[10294, 1875, 1236], 539.3079200000001, 184, 3, 'Success']","[[10294, 1875, 1236], 539.3079200000001, 184, 3, 'Success']","[[10294, 1875, 1236], 539.3079200000001, 184, 3, 'Success']","[[10294, 2223, 131, 1659, 1236], 540.56732, 264, 5, 'Failure']"
4792,445,19020544,"[[4792, 18, 445], 248.26731, 80, 3, 'Failure']","[[4792, 18, 445], 248.26731, 80, 3, 'Failure']","[[4792, 167, 2225, 445], 19.02054, 110, 4, 'Failure']","[[4792, 12315, 445], 20905.460890000002, 184, 3, 'Failure']","[[4792, 12315, 445], 20905.460890000002, 184, 3, 'Failure']","[[4792, 3292, 3642, 167, 57, 321, 445], 3959.68951, 210, 7, 'Failure']"
91,10294,646386,"[[91, 2223, 7218, 10294], 646.886, 384, 4, 'Failure']","[[91, 1875, 10294], 648.53404, 230, 3, 'Failure']","[[91, 2047, 167, 2223, 10294], 66.03151, 310, 5, 'Failure']","[[91, 2223, 10294], 646.886, 240, 3, 'Failure']","[[91, 2223, 10294], 646.886, 240, 3, 'Failure']","[[91, 2702, 4975, 796, 445, 3520, 10294], 112.34483999999999, 400, 7, 'Failure']"
167,177,101644601,"[[167, 177], 101.6446, 30, 2, 'Failure']","[[167, 177], 101.6446, 30, 2, 'Failure']","[[167, 177], 101.6446, 30, 2, 'Failure']","[[167, 57, 177], 101.6446, 48, 3, 'Failure']","[[167, 57, 177], 101.6446, 48, 3, 'Failure']","[[167, 57, 177], 101.6446, 48, 3, 'Failure']"
1236,445,9050030,"[[1236, 738, 445], 11.05003, 80, 3, 'Failure']","[[1236, 738, 445], 11.05003, 80, 3, 'Failure']","[[1236, 8179, 314, 407, 3322, 445], 1.002, 304, 6, 'Failure']","[[1236, 60, 321, 445], 511.05223, 120, 4, 'Success']","[[1236, 60, 321, 445], 511.05223, 120, 4, 'Failure']","[[1236, 60, 321, 445], 511.05223, 120, 4, 'Failure']"
609,50,8350304,"[[609, 1969, 50], 16.70061, 80, 3, 'Failure']","[[609, 1969, 50], 16.70061, 80, 3, 'Failure']","[[609, 19, 175, 50], 8.3503, 76, 4, 'Failure']","[[609, 63, 50], 835.0304, 58, 3, 'Failure']","[[609, 63, 50], 835.0304, 58, 3, 'Failure']","[[609, 63, 175, 50], 835.0304, 76, 4, 'Success']"
148,463,9553026,"[[148, 463], 1223.78733, 40, 2, 'Failure']","[[148, 463], 1223.78733, 40, 2, 'Failure']","[[148, 5617, 6953, 12325, 463], 40.21214, 154, 5, 'Failure']","[[148, 445, 10113, 463], 13834.796919999999, 120, 4, 'Failure']","[[148, 445, 10113, 463], 13834.796919999999, 120, 4, 'Failure']","[[148, 177, 50, 10113, 463], 3987.05286, 138, 5, 'Failure']"
