Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
3298,618,2980,"[[3298, 738, 32, 618], 4.492979999999999, 224, 4, 'Success']","[[3298, 738, 32, 618], 4.492979999999999, 224, 4, 'Success']","[[3298, 224, 233, 5454, 314, 1229, 618], 1.7271800000000002, 338, 7, 'Success']","[[3298, 224, 32, 618], 4.492979999999999, 224, 4, 'Success']","[[3298, 224, 32, 618], 4.492979999999999, 224, 4, 'Success']","[[3298, 224, 2188, 167, 1229, 618], 1.51257, 190, 6, 'Success']"
8259,11985,966,"[[8259, 108, 32, 11979, 11985], 4.02093, 244, 5, 'Success']","[[8259, 609, 6079, 11979, 11985], 2.1517799999999996, 160, 5, 'Failure']","[[8259, 36, 194, 26, 12325, 8057, 11985], 2.15473, 260, 7, 'Failure']","[[8259, 609, 6079, 11979, 11985], 2.1517799999999996, 160, 5, 'Failure']","[[8259, 609, 6079, 11979, 11985], 2.1517799999999996, 160, 5, 'Failure']","[[8259, 609, 19, 215, 137, 12325, 8057, 11985], 2.0038799999999997, 262, 8, 'Failure']"
5601,13066,9322,"[[5601, 1139, 3781, 609, 13066], 1.9974600000000002, 160, 5, 'Success']","[[5601, 21, 13066], 2.01864, 80, 3, 'Failure']","[[5601, 21, 13066], 2.01864, 80, 3, 'Failure']","[[5601, 21, 13066], 2.01864, 80, 3, 'Failure']","[[5601, 21, 13066], 2.01864, 80, 3, 'Failure']","[[5601, 1139, 6324, 5199, 12325, 4438, 609, 13066], 1.96949, 274, 8, 'Failure']"
1515,9825,59780,"[[1515, 2, 570, 9825], 18.15799, 80, 4, 'Success']","[[1515, 177, 575, 9825], 7.6575299999999995, 120, 4, 'Failure']","[[1515, 18, 560, 21, 9825], 3.17934, 160, 5, 'Failure']","[[1515, 59, 392, 21, 9825], 8.35538, 160, 5, 'Failure']","[[1515, 59, 392, 21, 9825], 8.35538, 160, 5, 'Failure']","[[1515, 59, 173, 62, 4972, 21, 9825], 7.6575299999999995, 196, 7, 'Failure']"
3266,8247,21981,"[[3266, 1139, 8146, 8247], 66.9901, 120, 4, 'Success']","[[3266, 1139, 8146, 8247], 66.9901, 120, 4, 'Failure']","[[3266, 1139, 6324, 233, 12325, 5899, 8247], 0.54952, 332, 7, 'Failure']","[[3266, 600, 3974, 5899, 8247], 3.3848000000000003, 264, 5, 'Failure']","[[3266, 600, 3974, 5899, 8247], 3.3848000000000003, 264, 5, 'Failure']","[[3266, 1139, 6324, 4090, 12325, 5899, 8247], 0.13188, 338, 7, 'Failure']"
2303,363,6313,"[[2303, 1139, 17, 18, 363], 2.5446999999999997, 160, 5, 'Failure']","[[2303, 153, 254, 48, 363], 2.96592, 154, 5, 'Failure']","[[2303, 153, 8303, 3086, 18, 363], 3.32833, 182, 6, 'Failure']","[[2303, 1139, 6184, 18, 363], 2.56313, 160, 5, 'Failure']","[[2303, 1139, 6184, 18, 363], 2.56313, 160, 5, 'Failure']","[[2303, 1139, 6324, 5199, 12325, 6722, 48, 363], 1.65655, 274, 8, 'Failure']"
10227,6906,10019,"[[10227, 612, 1984, 3414, 6906], 5.054309999999999, 154, 5, 'Success']","[[10227, 612, 1984, 3414, 6906], 5.054309999999999, 154, 5, 'Failure']","[[10227, 612, 9964, 3414, 6906], 5.47623, 154, 5, 'Failure']","[[10227, 612, 1984, 3414, 6906], 5.054309999999999, 154, 5, 'Failure']","[[10227, 612, 1984, 3414, 6906], 5.054309999999999, 154, 5, 'Failure']","[[10227, 1983, 12634, 6764, 3297, 9510, 167, 4482, 149, 3414, 6906], 4.55621, 488, 11, 'Failure']"
887,12532,32783,"[[887, 50, 56, 11928, 12532], 34.490570000000005, 138, 5, 'Failure']","[[887, 50, 56, 11928, 12532], 34.490570000000005, 138, 5, 'Failure']","[[887, 50, 56, 11928, 12532], 34.490570000000005, 138, 5, 'Failure']","[[887, 18, 56, 11928, 12532], 35.523390000000006, 264, 5, 'Failure']","[[887, 18, 56, 11928, 12532], 35.523390000000006, 264, 5, 'Failure']","[[887, 1585, 314, 11837, 167, 57, 177, 56, 11928, 12532], 36.16621000000001, 388, 10, 'Failure']"
473,5765,27522,"[[473, 392, 4000, 5765], 3.08256, 120, 4, 'Failure']","[[473, 392, 4000, 5765], 3.08256, 120, 4, 'Failure']","[[473, 392, 4000, 5765], 3.08256, 120, 4, 'Failure']","[[473, 149, 645, 10, 347, 5765], 2.4964000000000004, 304, 6, 'Success']","[[473, 149, 645, 10, 347, 5765], 2.4964000000000004, 304, 6, 'Failure']","[[473, 650, 149, 3642, 167, 6722, 12325, 10, 347, 5765], 3.4138200000000003, 458, 10, 'Failure']"
2303,680,10870,"[[2303, 153, 2, 680], 3.2065799999999998, 92, 4, 'Failure']","[[2303, 153, 2, 680], 3.2065799999999998, 92, 4, 'Failure']","[[2303, 153, 2, 680], 3.2065799999999998, 92, 4, 'Failure']","[[2303, 153, 2, 680], 3.2065799999999998, 92, 4, 'Failure']","[[2303, 153, 2, 680], 3.2065799999999998, 92, 4, 'Failure']","[[2303, 1139, 6324, 3297, 9510, 167, 9515, 21, 680], 2.06522, 310, 9, 'Success']"
