Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
4822,1847,18788,"[[4822, 73, 1847], 69.53676, 184, 3, 'Success']","[[4822, 73, 1847], 69.53676, 184, 3, 'Success']","[[4822, 4682, 18, 1847], 58.21505, 218, 4, 'Failure']","[[4822, 2, 381, 1847], 57.385850000000005, 202, 4, 'Success']","[[4822, 2, 381, 1847], 57.385850000000005, 202, 4, 'Failure']","[[4822, 3159, 2, 381, 1847], 57.5743, 242, 5, 'Failure']"
612,262,147069,"[[612, 2702, 97, 262], 5.67675, 120, 4, 'Success']","[[612, 2702, 97, 262], 5.67675, 120, 4, 'Failure']","[[612, 6830, 314, 97, 262], 2.4621399999999998, 264, 5, 'Failure']","[[612, 2702, 97, 262], 5.67675, 120, 4, 'Failure']","[[612, 2702, 97, 262], 5.67675, 120, 4, 'Failure']","[[612, 3642, 167, 97, 262], 2.44121, 150, 5, 'Failure']"
612,1047,68095,"[[612, 2706, 634, 1047], 74.16317, 224, 4, 'Failure']","[[612, 4682, 634, 1047], 74.29951, 218, 4, 'Failure']","[[612, 6463, 21, 2441, 1047], 3.2043, 154, 5, 'Failure']","[[612, 4682, 634, 1047], 74.29951, 218, 4, 'Failure']","[[612, 4682, 634, 1047], 74.29951, 218, 4, 'Failure']","[[612, 3642, 167, 4682, 634, 1047], 74.36768, 288, 6, 'Failure']"
182,10922,80582,"[[182, 855, 10922], 17.197, 80, 3, 'Success']","[[182, 855, 10922], 17.197, 80, 3, 'Success']","[[182, 12325, 167, 6320, 10922], 10.219380000000001, 144, 5, 'Failure']","[[182, 855, 10922], 17.197, 80, 3, 'Failure']","[[182, 855, 10922], 17.197, 80, 3, 'Failure']","[[182, 11837, 12325, 855, 10922], 17.197, 132, 5, 'Failure']"
321,2015,99901,"[[321, 32, 2015], 51.95055, 184, 3, 'Failure']","[[321, 32, 2015], 51.95055, 184, 3, 'Failure']","[[321, 12325, 4289, 18, 1311, 2170, 2015], 4.500500000000001, 228, 7, 'Failure']","[[321, 32, 2015], 51.95055, 184, 3, 'Failure']","[[321, 32, 2015], 51.95055, 184, 3, 'Failure']","[[321, 12157, 5995, 2015], 15.98517, 120, 4, 'Success']"
84,8423,34858,"[[84, 10113, 18, 8423], 2.06972, 120, 4, 'Success']","[[84, 570, 18, 8423], 3.2320399999999996, 82, 4, 'Success']","[[84, 6463, 21, 8423], 2.06972, 114, 4, 'Failure']","[[84, 3527, 21, 8423], 2.6394399999999996, 120, 4, 'Success']","[[84, 3527, 21, 8423], 2.6394399999999996, 120, 4, 'Failure']","[[84, 3527, 21, 8423], 2.6394399999999996, 120, 4, 'Failure']"
634,6363,23480,"[[634, 547, 2081, 6363], 29.97459, 500, 4, 'Success']","[[634, 1875, 2081, 6363], 30.52901, 120, 4, 'Success']","[[634, 547, 2081, 6363], 29.97459, 500, 4, 'Success']","[[634, 547, 2081, 6363], 29.97459, 500, 4, 'Success']","[[634, 547, 2081, 6363], 29.97459, 500, 4, 'Success']","[[634, 215, 600, 2081, 6363], 29.52801, 264, 5, 'Success']"
7218,12108,2267,"[[7218, 36, 609, 12108], 7.02838, 256, 4, 'Success']","[[7218, 36, 609, 12108], 7.02838, 256, 4, 'Failure']","[[7218, 2, 194, 609, 12108], 7.255780000000001, 242, 5, 'Failure']","[[7218, 36, 609, 12108], 7.02838, 256, 4, 'Failure']","[[7218, 36, 609, 12108], 7.02838, 256, 4, 'Failure']","[[7218, 8301, 137, 12325, 4438, 609, 12108], 7.02838, 348, 7, 'Failure']"
2597,11325,133440,"[[2597, 855, 11325], 161.15469, 262, 3, 'Failure']","[[2597, 855, 11325], 161.15469, 262, 3, 'Failure']","[[2597, 137, 84, 11325], 135.57457, 312, 4, 'Success']","[[2597, 32, 11325], 202.09415, 366, 3, 'Success']","[[2597, 32, 11325], 202.09415, 366, 3, 'Failure']","[[2597, 10113, 84, 11325], 135.57457, 302, 4, 'Failure']"
6274,6858,40865,"[[6274, 21, 6858], 123.63897999999999, 184, 3, 'Failure']","[[6274, 21, 6858], 123.63897999999999, 184, 3, 'Failure']","[[6274, 21, 6858], 123.63897999999999, 184, 3, 'Failure']","[[6274, 21, 6858], 123.63897999999999, 184, 3, 'Failure']","[[6274, 21, 6858], 123.63897999999999, 184, 3, 'Failure']","[[6274, 4764, 21, 6858], 123.84393, 224, 4, 'Success']"
